customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score_str,RFM_score,segment
CUST-50451,100,5,12355.78,2,3,4,234,9,Potential
CUST-50452,144,4,3538.4700000000003,1,2,1,121,4,Lost
CUST-50453,90,2,4332.52,2,1,2,212,5,At Risk
CUST-50454,3,4,6681.68,5,2,2,522,9,Potential
CUST-50455,48,3,3789.29,3,1,1,311,5,At Risk
CUST-50456,31,7,6652.34,4,4,2,442,10,Loyal
CUST-50457,6,10,26489.93,5,5,5,555,15,Champions
CUST-50458,25,8,22541.14,4,5,5,455,14,Champions
CUST-50459,34,2,8865.810000000001,4,1,3,413,8,Potential
CUST-50460,43,4,10826.65,3,2,3,323,8,Potential
CUST-50461,1,8,10759.05,5,5,3,553,13,Champions
CUST-50462,134,4,12213.070000000002,1,2,4,124,7,Potential
CUST-50463,10,7,28104.67,5,4,5,545,14,Champions
CUST-50464,2,6,12849.630000000001,5,4,4,544,13,Champions
CUST-50465,23,3,12945.74,4,1,4,414,9,Potential
CUST-50466,13,7,25864.29,5,4,5,545,14,Champions
CUST-50467,79,3,1001.4100000000001,2,1,1,211,4,Lost
CUST-50468,28,5,1810.3600000000001,4,3,1,431,8,Potential
CUST-50469,85,1,731.3,2,1,1,211,4,Lost
CUST-50470,201,4,4839.67,1,2,2,122,5,At Risk
CUST-50471,50,2,14003.289999999999,3,1,4,314,8,Potential
CUST-50472,145,5,7577.29,1,3,3,133,7,Potential
CUST-50473,13,5,11346.23,5,3,3,533,11,Loyal
CUST-50474,124,4,4062.8500000000004,1,2,2,122,5,At Risk
CUST-50475,33,4,24773.480000000003,4,2,5,425,11,Loyal
CUST-50476,66,3,17587.64,3,1,4,314,8,Potential
CUST-50477,18,9,15337.99,4,5,4,454,13,Champions
CUST-50478,52,4,32228.62,3,2,5,325,10,Loyal
CUST-50479,98,5,8755.6,2,3,3,233,8,Potential
CUST-50480,27,6,20491.899999999998,4,4,5,445,13,Champions
CUST-50481,26,6,17214.97,4,4,4,444,12,Loyal
CUST-50482,19,5,15681.32,4,3,4,434,11,Loyal
CUST-50483,11,5,9736.83,5,3,3,533,11,Loyal
CUST-50484,5,10,7473.34,5,5,2,552,12,Loyal
CUST-50485,167,3,6699.34,1,1,2,112,4,Lost
CUST-50486,90,9,35315.14,2,5,5,255,12,Loyal
CUST-50487,112,6,11548.91,2,4,3,243,9,Potential
CUST-50488,68,4,2088.56,3,2,1,321,6,At Risk
CUST-50489,47,8,20462.149999999998,3,5,5,355,13,Champions
CUST-50490,90,9,11739.07,2,5,3,253,10,Loyal
CUST-50491,2,10,20809.36,5,5,5,555,15,Champions
CUST-50492,29,7,37971.5,4,4,5,445,13,Champions
CUST-50493,12,7,5655.84,5,4,2,542,11,Loyal
CUST-50494,11,6,16108.53,5,4,4,544,13,Champions
CUST-50495,41,3,792.74,3,1,1,311,5,At Risk
CUST-50496,9,4,6632.55,5,2,2,522,9,Potential
CUST-50497,17,5,14660.41,5,3,4,534,12,Loyal
CUST-50498,39,3,9271.71,3,1,3,313,7,Potential
CUST-50499,64,5,13846.85,3,3,4,334,10,Loyal
CUST-50500,82,4,14321.04,2,2,4,224,8,Potential
CUST-50501,5,6,7340.56,5,4,2,542,11,Loyal
CUST-50502,7,5,1777.4,5,3,1,531,9,Potential
CUST-50503,9,4,9012.36,5,2,3,523,10,Loyal
CUST-50505,193,5,4112.9400000000005,1,3,2,132,6,At Risk
CUST-50506,16,9,39325.96,5,5,5,555,15,Champions
CUST-50507,27,7,39591.6,4,4,5,445,13,Champions
CUST-50508,63,3,960.84,3,1,1,311,5,At Risk
CUST-50509,107,4,5645.96,2,2,2,222,6,At Risk
CUST-50510,33,6,21972.53,4,4,5,445,13,Champions
CUST-50511,58,3,8266.810000000001,3,1,3,313,7,Potential
CUST-50512,193,6,8468.52,1,4,3,143,8,Potential
CUST-50513,29,3,4720.639999999999,4,1,2,412,7,Potential
CUST-50514,128,3,32115.43,1,1,5,115,7,Potential
CUST-50515,62,5,6986.530000000001,3,3,2,332,8,Potential
CUST-50516,17,7,4713.05,5,4,2,542,11,Loyal
CUST-50517,17,5,20982.620000000003,5,3,5,535,13,Champions
CUST-50518,87,4,1130.2,2,2,1,221,5,At Risk
CUST-50519,36,6,15210.73,4,4,4,444,12,Loyal
CUST-50520,78,5,7091.85,2,3,2,232,7,Potential
CUST-50521,17,5,8112.51,5,3,3,533,11,Loyal
CUST-50522,50,4,3244.62,3,2,1,321,6,At Risk
CUST-50523,221,3,9692.67,1,1,3,113,5,At Risk
CUST-50524,45,6,30349.350000000002,3,4,5,345,12,Loyal
CUST-50525,79,6,27818.7,2,4,5,245,11,Loyal
CUST-50526,47,6,9463.65,3,4,3,343,10,Loyal
CUST-50527,185,1,3286.2,1,1,1,111,3,Lost
CUST-50528,18,5,10821.720000000001,4,3,3,433,10,Loyal
CUST-50529,136,4,7550.19,1,2,3,123,6,At Risk
CUST-50530,120,8,10189.560000000001,1,5,3,153,9,Potential
CUST-50531,62,5,20170.68,3,3,5,335,11,Loyal
CUST-50532,240,5,7535.13,1,3,2,132,6,At Risk
CUST-50533,74,9,21289.08,2,5,5,255,12,Loyal
CUST-50534,21,6,11483.18,4,4,3,443,11,Loyal
CUST-50535,66,5,24992.940000000002,3,3,5,335,11,Loyal
CUST-50536,75,6,10944.0,2,4,3,243,9,Potential
CUST-50537,91,4,3395.47,2,2,1,221,5,At Risk
CUST-50538,7,4,4635.34,5,2,2,522,9,Potential
CUST-50539,34,4,3654.31,4,2,1,421,7,Potential
CUST-50540,88,5,5660.83,2,3,2,232,7,Potential
CUST-50541,44,1,6342.21,3,1,2,312,6,At Risk
CUST-50542,57,7,10031.66,3,4,3,343,10,Loyal
CUST-50543,133,2,1060.16,1,1,1,111,3,Lost
CUST-50544,30,4,6169.46,4,2,2,422,8,Potential
CUST-50545,14,4,3501.92,5,2,1,521,8,Potential
CUST-50546,97,7,31588.02,2,4,5,245,11,Loyal
CUST-50547,127,6,6976.69,1,4,2,142,7,Potential
CUST-50548,12,5,12007.42,5,3,3,533,11,Loyal
CUST-50549,35,6,17403.08,4,4,4,444,12,Loyal
CUST-50550,36,6,13318.59,4,4,4,444,12,Loyal
CUST-50551,18,3,8160.76,4,1,3,413,8,Potential
CUST-50552,89,6,13020.369999999999,2,4,4,244,10,Loyal
CUST-50553,76,2,16391.31,2,1,4,214,7,Potential
CUST-50554,83,4,5366.9800000000005,2,2,2,222,6,At Risk
CUST-50555,7,6,13231.460000000001,5,4,4,544,13,Champions
CUST-50556,163,2,3962.79,1,1,2,112,4,Lost
CUST-50557,27,7,28012.390000000003,4,4,5,445,13,Champions
CUST-50558,1,9,15092.349999999999,5,5,4,554,14,Champions
CUST-50559,22,2,3465.16,4,1,1,411,6,At Risk
CUST-50560,18,9,13758.98,4,5,4,454,13,Champions
CUST-50561,125,1,535.57,1,1,1,111,3,Lost
CUST-50562,33,7,11219.17,4,4,3,443,11,Loyal
CUST-50563,73,4,13446.08,2,2,4,224,8,Potential
CUST-50564,33,7,23230.85,4,4,5,445,13,Champions
CUST-50565,3,1,2909.25,5,1,1,511,7,Potential
CUST-50566,70,8,8833.41,2,5,3,253,10,Loyal
CUST-50567,9,6,24599.46,5,4,5,545,14,Champions
CUST-50568,82,3,10124.82,2,1,3,213,6,At Risk
CUST-50569,64,4,4715.77,3,2,2,322,7,Potential
CUST-50570,83,3,1915.37,2,1,1,211,4,Lost
CUST-50571,36,7,16286.45,4,4,4,444,12,Loyal
CUST-50572,57,7,23706.160000000003,3,4,5,345,12,Loyal
CUST-50573,201,3,5694.84,1,1,2,112,4,Lost
CUST-50574,127,7,16042.960000000001,1,4,4,144,9,Potential
CUST-50575,145,3,9742.66,1,1,3,113,5,At Risk
CUST-50576,39,4,7918.370000000001,3,2,3,323,8,Potential
CUST-50577,50,3,13540.730000000001,3,1,4,314,8,Potential
CUST-50578,45,7,14649.9,3,4,4,344,11,Loyal
CUST-50579,11,7,12427.24,5,4,4,544,13,Champions
CUST-50580,55,8,33407.04,3,5,5,355,13,Champions
CUST-50581,325,3,1626.7499999999998,1,1,1,111,3,Lost
CUST-50582,7,6,8525.77,5,4,3,543,12,Loyal
CUST-50583,37,7,18144.04,4,4,4,444,12,Loyal
CUST-50584,11,5,2907.98,5,3,1,531,9,Potential
CUST-50585,19,4,12130.09,4,2,4,424,10,Loyal
CUST-50586,12,4,5398.8,5,2,2,522,9,Potential
CUST-50588,107,7,11570.91,2,4,3,243,9,Potential
CUST-50589,64,5,23434.71,3,3,5,335,11,Loyal
CUST-50590,3,4,4730.75,5,2,2,522,9,Potential
CUST-50591,19,10,32835.19,4,5,5,455,14,Champions
CUST-50592,23,4,5878.49,4,2,2,422,8,Potential
CUST-50593,14,5,4300.94,5,3,2,532,10,Loyal
CUST-50594,78,6,8790.46,2,4,3,243,9,Potential
CUST-50595,44,3,2194.81,3,1,1,311,5,At Risk
CUST-50596,113,2,883.1099999999999,2,1,1,211,4,Lost
CUST-50597,70,5,4985.59,2,3,2,232,7,Potential
CUST-50598,166,6,4499.51,1,4,2,142,7,Potential
CUST-50599,36,4,3254.46,4,2,1,421,7,Potential
CUST-50600,139,7,11990.64,1,4,3,143,8,Potential
CUST-50601,36,6,32513.17,4,4,5,445,13,Champions
CUST-50602,75,2,1224.99,2,1,1,211,4,Lost
CUST-50603,68,9,49804.979999999996,3,5,5,355,13,Champions
CUST-50604,91,3,3506.87,2,1,1,211,4,Lost
CUST-50605,307,1,19232.34,1,1,5,115,7,Potential
CUST-50606,138,5,7218.97,1,3,2,132,6,At Risk
CUST-50607,6,10,27754.620000000003,5,5,5,555,15,Champions
CUST-50608,82,4,9503.060000000001,2,2,3,223,7,Potential
CUST-50609,6,7,8344.11,5,4,3,543,12,Loyal
CUST-50610,109,5,2501.46,2,3,1,231,6,At Risk
CUST-50611,286,1,174.36,1,1,1,111,3,Lost
CUST-50612,6,3,2737.01,5,1,1,511,7,Potential
CUST-50613,17,2,2736.79,5,1,1,511,7,Potential
CUST-50614,355,1,384.91,1,1,1,111,3,Lost
CUST-50615,2,6,3091.52,5,4,1,541,10,Loyal
CUST-50616,5,6,4199.62,5,4,2,542,11,Loyal
CUST-50617,17,4,25983.34,5,2,5,525,12,Loyal
CUST-50618,37,7,21532.72,4,4,5,445,13,Champions
CUST-50619,76,5,10573.3,2,3,3,233,8,Potential
CUST-50620,187,6,5896.43,1,4,2,142,7,Potential
CUST-50621,63,6,23895.050000000003,3,4,5,345,12,Loyal
CUST-50622,31,3,6143.48,4,1,2,412,7,Potential
CUST-50623,46,4,7607.83,3,2,3,323,8,Potential
CUST-50624,115,4,18806.519999999997,2,2,4,224,8,Potential
CUST-50625,12,8,14125.34,5,5,4,554,14,Champions
CUST-50626,9,4,11972.93,5,2,3,523,10,Loyal
CUST-50627,40,6,4607.57,3,4,2,342,9,Potential
CUST-50628,32,4,7154.9800000000005,4,2,2,422,8,Potential
CUST-50629,13,4,14518.67,5,2,4,524,11,Loyal
CUST-50630,84,5,13775.85,2,3,4,234,9,Potential
CUST-50631,36,7,13150.44,4,4,4,444,12,Loyal
CUST-50632,38,6,15095.49,4,4,4,444,12,Loyal
CUST-50633,61,7,16989.29,3,4,4,344,11,Loyal
CUST-50634,11,4,19412.22,5,2,5,525,12,Loyal
CUST-50635,92,4,6545.349999999999,2,2,2,222,6,At Risk
CUST-50636,40,5,31215.07,3,3,5,335,11,Loyal
CUST-50637,38,9,11649.09,4,5,3,453,12,Loyal
CUST-50638,14,7,5031.97,5,4,2,542,11,Loyal
CUST-50639,54,5,14633.880000000001,3,3,4,334,10,Loyal
CUST-50640,137,2,765.71,1,1,1,111,3,Lost
CUST-50641,58,4,1954.33,3,2,1,321,6,At Risk
CUST-50642,40,4,16272.65,3,2,4,324,9,Potential
CUST-50643,86,7,39847.17,2,4,5,245,11,Loyal
CUST-50644,15,6,2950.8,5,4,1,541,10,Loyal
CUST-50645,33,5,13305.449999999999,4,3,4,434,11,Loyal
CUST-50646,8,5,2051.2400000000002,5,3,1,531,9,Potential
CUST-50647,23,8,11813.79,4,5,3,453,12,Loyal
CUST-50648,48,5,7002.92,3,3,2,332,8,Potential
CUST-50649,165,7,10653.760000000002,1,4,3,143,8,Potential
CUST-50650,108,4,8667.28,2,2,3,223,7,Potential
CUST-50651,172,3,5778.719999999999,1,1,2,112,4,Lost
CUST-50652,42,5,15100.810000000001,3,3,4,334,10,Loyal
CUST-50653,235,3,2743.7,1,1,1,111,3,Lost
CUST-50654,20,2,28701.96,4,1,5,415,10,Loyal
CUST-50655,36,3,16393.699999999997,4,1,4,414,9,Potential
CUST-50656,32,5,5998.58,4,3,2,432,9,Potential
CUST-50657,1,2,15905.529999999999,5,1,4,514,10,Loyal
CUST-50658,75,4,2555.23,2,2,1,221,5,At Risk
CUST-50659,6,6,7623.74,5,4,3,543,12,Loyal
CUST-50660,36,7,5377.16,4,4,2,442,10,Loyal
CUST-50661,87,9,15474.24,2,5,4,254,11,Loyal
CUST-50662,14,4,16398.79,5,2,4,524,11,Loyal
CUST-50663,104,5,7300.4800000000005,2,3,2,232,7,Potential
CUST-50664,5,6,29618.38,5,4,5,545,14,Champions
CUST-50665,15,4,26008.77,5,2,5,525,12,Loyal
CUST-50666,37,5,13314.73,4,3,4,434,11,Loyal
CUST-50667,84,4,8195.32,2,2,3,223,7,Potential
CUST-50668,12,7,27110.04,5,4,5,545,14,Champions
CUST-50669,49,5,29678.440000000002,3,3,5,335,11,Loyal
CUST-50670,8,6,15595.16,5,4,4,544,13,Champions
CUST-50671,125,5,4515.65,1,3,2,132,6,At Risk
CUST-50672,55,4,3774.42,3,2,1,321,6,At Risk
CUST-50673,35,6,10082.33,4,4,3,443,11,Loyal
CUST-50674,24,4,3494.82,4,2,1,421,7,Potential
CUST-50675,41,3,2314.7400000000002,3,1,1,311,5,At Risk
CUST-50676,73,5,11345.07,2,3,3,233,8,Potential
CUST-50677,68,4,9555.49,3,2,3,323,8,Potential
CUST-50678,184,2,2020.06,1,1,1,111,3,Lost
CUST-50679,144,2,816.94,1,1,1,111,3,Lost
CUST-50680,31,7,3608.01,4,4,1,441,9,Potential
CUST-50681,88,8,23789.739999999998,2,5,5,255,12,Loyal
CUST-50682,22,9,9360.119999999999,4,5,3,453,12,Loyal
CUST-50683,42,8,9138.85,3,5,3,353,11,Loyal
CUST-50684,234,5,2460.04,1,3,1,131,5,At Risk
CUST-50685,28,4,3219.43,4,2,1,421,7,Potential
CUST-50686,5,5,29814.81,5,3,5,535,13,Champions
CUST-50687,60,3,8086.450000000001,3,1,3,313,7,Potential
CUST-50688,172,6,3931.44,1,4,2,142,7,Potential
CUST-50689,2,8,8767.49,5,5,3,553,13,Champions
CUST-50690,118,5,12787.66,1,3,4,134,8,Potential
CUST-50691,61,5,9008.34,3,3,3,333,9,Potential
CUST-50692,42,5,22027.76,3,3,5,335,11,Loyal
CUST-50693,24,5,13270.13,4,3,4,434,11,Loyal
CUST-50694,89,7,10147.970000000001,2,4,3,243,9,Potential
CUST-50695,105,7,24767.190000000002,2,4,5,245,11,Loyal
CUST-50696,66,3,6235.04,3,1,2,312,6,At Risk
CUST-50697,77,5,3544.5199999999995,2,3,1,231,6,At Risk
CUST-50698,65,2,7167.900000000001,3,1,2,312,6,At Risk
CUST-50699,65,6,15763.98,3,4,4,344,11,Loyal
CUST-50700,131,4,1687.73,1,2,1,121,4,Lost
CUST-50701,13,7,8609.27,5,4,3,543,12,Loyal
CUST-50702,241,3,1722.85,1,1,1,111,3,Lost
CUST-50703,63,2,2313.27,3,1,1,311,5,At Risk
CUST-50704,25,6,11998.15,4,4,3,443,11,Loyal
CUST-50705,17,7,5976.64,5,4,2,542,11,Loyal
CUST-50706,103,6,13523.84,2,4,4,244,10,Loyal
CUST-50707,38,8,28543.95,4,5,5,455,14,Champions
CUST-50708,80,7,16872.739999999998,2,4,4,244,10,Loyal
CUST-50709,23,6,5282.26,4,4,2,442,10,Loyal
CUST-50710,139,4,4131.73,1,2,2,122,5,At Risk
CUST-50711,218,2,4836.62,1,1,2,112,4,Lost
CUST-50712,66,4,2768.92,3,2,1,321,6,At Risk
CUST-50713,225,2,1238.01,1,1,1,111,3,Lost
CUST-50714,78,5,2058.29,2,3,1,231,6,At Risk
CUST-50715,4,9,30640.54,5,5,5,555,15,Champions
CUST-50716,8,4,23255.36,5,2,5,525,12,Loyal
CUST-50717,2,5,6136.96,5,3,2,532,10,Loyal
CUST-50718,36,6,19447.36,4,4,5,445,13,Champions
CUST-50719,89,2,1229.7800000000002,2,1,1,211,4,Lost
CUST-50720,203,7,7263.98,1,4,2,142,7,Potential
CUST-50721,159,5,11475.17,1,3,3,133,7,Potential
CUST-50722,83,8,13591.460000000001,2,5,4,254,11,Loyal
CUST-50723,4,5,7130.04,5,3,2,532,10,Loyal
CUST-50724,132,5,10223.53,1,3,3,133,7,Potential
CUST-50725,5,6,21426.739999999998,5,4,5,545,14,Champions
CUST-50726,32,1,931.58,4,1,1,411,6,At Risk
CUST-50727,24,4,13873.849999999999,4,2,4,424,10,Loyal
CUST-50728,13,8,10544.41,5,5,3,553,13,Champions
CUST-50729,33,3,3327.04,4,1,1,411,6,At Risk
CUST-50730,84,6,22683.31,2,4,5,245,11,Loyal
CUST-50731,90,7,17243.61,2,4,4,244,10,Loyal
CUST-50732,7,7,8302.14,5,4,3,543,12,Loyal
CUST-50734,2,8,11070.05,5,5,3,553,13,Champions
CUST-50735,24,3,2578.7799999999997,4,1,1,411,6,At Risk
CUST-50736,106,3,2141.26,2,1,1,211,4,Lost
CUST-50737,4,9,58351.44,5,5,5,555,15,Champions
CUST-50738,166,6,11856.17,1,4,3,143,8,Potential
CUST-50739,8,7,12863.36,5,4,4,544,13,Champions
CUST-50740,17,9,23845.75,5,5,5,555,15,Champions
CUST-50741,57,4,11351.550000000001,3,2,3,323,8,Potential
CUST-50742,5,2,3400.39,5,1,1,511,7,Potential
CUST-50743,16,9,19223.23,5,5,5,555,15,Champions
CUST-50744,74,5,18266.66,2,3,4,234,9,Potential
CUST-50745,152,4,14773.79,1,2,4,124,7,Potential
CUST-50746,60,11,20757.56,3,5,5,355,13,Champions
CUST-50747,10,3,1371.61,5,1,1,511,7,Potential
CUST-50748,8,7,14169.34,5,4,4,544,13,Champions
CUST-50749,34,5,10732.62,4,3,3,433,10,Loyal
CUST-50750,76,5,15180.85,2,3,4,234,9,Potential
CUST-50751,116,6,10321.7,2,4,3,243,9,Potential
CUST-50752,29,4,11466.54,4,2,3,423,9,Potential
CUST-50753,19,10,19537.61,4,5,5,455,14,Champions
CUST-50754,197,4,2157.0,1,2,1,121,4,Lost
CUST-50755,17,8,8278.52,5,5,3,553,13,Champions
CUST-50756,42,5,12510.689999999999,3,3,4,334,10,Loyal
CUST-50757,185,3,5227.61,1,1,2,112,4,Lost
CUST-50758,12,9,10375.41,5,5,3,553,13,Champions
CUST-50759,113,3,15042.68,2,1,4,214,7,Potential
CUST-50760,20,7,12952.300000000001,4,4,4,444,12,Loyal
CUST-50761,20,5,4322.55,4,3,2,432,9,Potential
CUST-50762,46,6,8866.57,3,4,3,343,10,Loyal
CUST-50763,320,1,169.03,1,1,1,111,3,Lost
CUST-50764,79,2,3107.26,2,1,1,211,4,Lost
CUST-50765,18,6,15911.61,4,4,4,444,12,Loyal
CUST-50766,7,5,17918.85,5,3,4,534,12,Loyal
CUST-50767,16,8,16220.29,5,5,4,554,14,Champions
CUST-50768,37,8,18682.95,4,5,4,454,13,Champions
CUST-50769,86,4,2881.29,2,2,1,221,5,At Risk
CUST-50770,31,6,8990.789999999999,4,4,3,443,11,Loyal
CUST-50771,11,6,1956.11,5,4,1,541,10,Loyal
CUST-50772,1,6,16642.52,5,4,4,544,13,Champions
CUST-50773,230,2,8270.6,1,1,3,113,5,At Risk
CUST-50774,105,7,22379.47,2,4,5,245,11,Loyal
CUST-50775,2,13,19011.52,5,5,4,554,14,Champions
CUST-50776,33,3,10679.670000000002,4,1,3,413,8,Potential
CUST-50777,90,1,1567.95,2,1,1,211,4,Lost
CUST-50778,13,5,8369.36,5,3,3,533,11,Loyal
CUST-50779,2,5,14333.66,5,3,4,534,12,Loyal
CUST-50780,57,4,15026.439999999999,3,2,4,324,9,Potential
CUST-50781,26,3,8347.39,4,1,3,413,8,Potential
CUST-50782,76,4,1503.55,2,2,1,221,5,At Risk
CUST-50783,62,5,7206.58,3,3,2,332,8,Potential
CUST-50784,7,10,12261.7,5,5,4,554,14,Champions
CUST-50785,143,6,18280.0,1,4,4,144,9,Potential
CUST-50786,204,1,423.14,1,1,1,111,3,Lost
CUST-50788,11,4,5295.44,5,2,2,522,9,Potential
CUST-50789,5,2,4709.15,5,1,2,512,8,Potential
CUST-50790,178,2,315.85,1,1,1,111,3,Lost
CUST-50791,57,10,31207.469999999998,3,5,5,355,13,Champions
CUST-50792,7,6,16719.77,5,4,4,544,13,Champions
CUST-50793,27,2,4329.16,4,1,2,412,7,Potential
CUST-50794,124,4,4594.68,1,2,2,122,5,At Risk
CUST-50795,62,7,6881.25,3,4,2,342,9,Potential
CUST-50796,47,9,20653.440000000002,3,5,5,355,13,Champions
CUST-50797,132,7,12390.46,1,4,4,144,9,Potential
CUST-50798,23,11,30394.45,4,5,5,455,14,Champions
CUST-50799,27,9,18824.17,4,5,4,454,13,Champions
CUST-50800,276,1,25327.42,1,1,5,115,7,Potential
CUST-50801,1,6,6036.64,5,4,2,542,11,Loyal
CUST-50802,83,7,48847.75,2,4,5,245,11,Loyal
CUST-50803,13,6,18790.89,5,4,4,544,13,Champions
CUST-50804,13,6,27415.42,5,4,5,545,14,Champions
CUST-50805,62,3,4509.01,3,1,2,312,6,At Risk
CUST-50806,90,6,15722.67,2,4,4,244,10,Loyal
CUST-50807,28,2,1370.08,4,1,1,411,6,At Risk
CUST-50808,27,2,3238.21,4,1,1,411,6,At Risk
CUST-50809,6,5,13404.63,5,3,4,534,12,Loyal
CUST-50810,19,4,3584.16,4,2,1,421,7,Potential
CUST-50811,38,6,19067.61,4,4,4,444,12,Loyal
CUST-50812,121,5,3570.77,1,3,1,131,5,At Risk
CUST-50813,59,6,15419.92,3,4,4,344,11,Loyal
CUST-50814,13,5,5794.83,5,3,2,532,10,Loyal
CUST-50815,48,4,4127.6,3,2,2,322,7,Potential
CUST-50816,1,5,7138.63,5,3,2,532,10,Loyal
CUST-50817,38,7,38278.42,4,4,5,445,13,Champions
CUST-50818,167,2,1196.3600000000001,1,1,1,111,3,Lost
CUST-50819,42,3,38979.729999999996,3,1,5,315,9,Potential
CUST-50820,168,7,22871.91,1,4,5,145,10,Loyal
CUST-50821,4,6,33559.78,5,4,5,545,14,Champions
CUST-50822,137,7,4906.04,1,4,2,142,7,Potential
CUST-50823,84,7,4899.43,2,4,2,242,8,Potential
CUST-50824,18,6,3838.1,4,4,1,441,9,Potential
CUST-50825,29,8,5774.91,4,5,2,452,11,Loyal
CUST-50826,101,2,1065.33,2,1,1,211,4,Lost
CUST-50827,10,6,10405.52,5,4,3,543,12,Loyal
CUST-50828,98,4,9967.720000000001,2,2,3,223,7,Potential
CUST-50829,73,5,13898.38,2,3,4,234,9,Potential
CUST-50830,66,6,8178.570000000001,3,4,3,343,10,Loyal
CUST-50831,64,4,14296.800000000001,3,2,4,324,9,Potential
CUST-50832,22,4,8706.060000000001,4,2,3,423,9,Potential
CUST-50833,22,5,24425.59,4,3,5,435,12,Loyal
CUST-50834,20,6,26225.97,4,4,5,445,13,Champions
CUST-50835,170,2,4677.79,1,1,2,112,4,Lost
CUST-50836,210,1,7713.98,1,1,3,113,5,At Risk
CUST-50837,55,5,7886.1,3,3,3,333,9,Potential
CUST-50838,63,3,1096.25,3,1,1,311,5,At Risk
CUST-50839,128,4,2227.09,1,2,1,121,4,Lost
CUST-50840,61,6,7550.07,3,4,3,343,10,Loyal
CUST-50841,202,3,2874.8999999999996,1,1,1,111,3,Lost
CUST-50842,55,9,8047.5,3,5,3,353,11,Loyal
CUST-50843,150,3,4309.2,1,1,2,112,4,Lost
CUST-50844,74,6,12440.14,2,4,4,244,10,Loyal
CUST-50845,164,5,5977.110000000001,1,3,2,132,6,At Risk
CUST-50846,25,4,16437.51,4,2,4,424,10,Loyal
CUST-50847,13,6,4633.33,5,4,2,542,11,Loyal
CUST-50848,131,5,3524.89,1,3,1,131,5,At Risk
CUST-50849,36,6,10494.26,4,4,3,443,11,Loyal
CUST-50850,73,9,17793.469999999998,2,5,4,254,11,Loyal
CUST-50851,146,5,19781.92,1,3,5,135,9,Potential
CUST-50852,61,3,9719.72,3,1,3,313,7,Potential
CUST-50853,173,3,5573.81,1,1,2,112,4,Lost
CUST-50854,4,6,10593.619999999999,5,4,3,543,12,Loyal
CUST-50855,238,3,1064.92,1,1,1,111,3,Lost
CUST-50856,116,4,8523.560000000001,2,2,3,223,7,Potential
CUST-50857,180,4,10930.53,1,2,3,123,6,At Risk
CUST-50858,29,7,16842.690000000002,4,4,4,444,12,Loyal
CUST-50859,77,3,8584.33,2,1,3,213,6,At Risk
CUST-50860,4,3,5989.85,5,1,2,512,8,Potential
CUST-50861,17,4,13942.619999999999,5,2,4,524,11,Loyal
CUST-50862,27,5,17023.25,4,3,4,434,11,Loyal
CUST-50863,40,7,25659.43,3,4,5,345,12,Loyal
CUST-50864,208,2,5801.81,1,1,2,112,4,Lost
CUST-50865,32,9,30559.550000000003,4,5,5,455,14,Champions
CUST-50866,88,8,34891.81,2,5,5,255,12,Loyal
CUST-50867,12,9,34080.91,5,5,5,555,15,Champions
CUST-50868,125,5,17285.55,1,3,4,134,8,Potential
CUST-50869,102,2,219.27,2,1,1,211,4,Lost
CUST-50870,237,10,25287.350000000002,1,5,5,155,11,Loyal
CUST-50871,23,4,4291.29,4,2,2,422,8,Potential
CUST-50872,60,4,13383.949999999999,3,2,4,324,9,Potential
CUST-50873,20,6,23155.81,4,4,5,445,13,Champions
CUST-50874,200,2,102.07,1,1,1,111,3,Lost
CUST-50875,13,5,12447.22,5,3,4,534,12,Loyal
CUST-50876,88,5,11285.499999999998,2,3,3,233,8,Potential
CUST-50877,95,3,3835.7699999999995,2,1,1,211,4,Lost
CUST-50878,124,3,19503.69,1,1,5,115,7,Potential
CUST-50879,54,6,12778.84,3,4,4,344,11,Loyal
CUST-50880,36,7,19764.62,4,4,5,445,13,Champions
CUST-50881,152,5,14157.3,1,3,4,134,8,Potential
CUST-50882,22,6,10333.57,4,4,3,443,11,Loyal
CUST-50883,27,9,18115.0,4,5,4,454,13,Champions
CUST-50884,8,8,27436.2,5,5,5,555,15,Champions
CUST-50885,99,6,3990.22,2,4,2,242,8,Potential
CUST-50886,44,6,19818.33,3,4,5,345,12,Loyal
CUST-50887,24,3,14950.86,4,1,4,414,9,Potential
CUST-50888,25,7,22671.37,4,4,5,445,13,Champions
CUST-50889,109,3,5250.5199999999995,2,1,2,212,5,At Risk
CUST-50890,113,6,3929.1,2,4,2,242,8,Potential
CUST-50891,75,5,12929.630000000001,2,3,4,234,9,Potential
CUST-50892,89,6,16609.21,2,4,4,244,10,Loyal
CUST-50893,224,1,97.45,1,1,1,111,3,Lost
CUST-50894,25,5,45515.0,4,3,5,435,12,Loyal
CUST-50895,1,10,25285.120000000003,5,5,5,555,15,Champions
CUST-50896,9,3,2182.06,5,1,1,511,7,Potential
CUST-50897,254,3,21386.809999999998,1,1,5,115,7,Potential
CUST-50898,54,9,15361.859999999999,3,5,4,354,12,Loyal
CUST-50899,106,6,17125.18,2,4,4,244,10,Loyal
CUST-50900,36,7,18772.67,4,4,4,444,12,Loyal
CUST-50901,36,4,5139.21,4,2,2,422,8,Potential
CUST-50902,14,7,7298.2,5,4,2,542,11,Loyal
CUST-50903,133,2,1550.27,1,1,1,111,3,Lost
