product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,profit_margin,age_days,profit_segment
PROD-FC496,Premium Mixer Edition 516,Home & Garden,Rubbermaid,2019-09-06,366.51,284.79,SUP00002,339,4.6,11,22.3,2259,Below Avg
PROD-FL234,Executive Sofa Plus 727,Furniture,Crate & Barrel,2020-04-30,2273.22,1866.63,SUP00076,745,4.4,21,17.89,2022,Low
PROD-UV743,Premium Monitor X 964,Electronics,Canon,2020-02-19,1196.41,817.43,SUP00423,985,4.1,22,31.68,2093,Below Avg
PROD-LV544,Compact Cabinet Pro 443,Furniture,West Elm,2020-03-06,1136.39,930.27,SUP00477,553,3.7,19,18.14,2077,Low
PROD-GK897,Pro Yoga Mat X 565,Sports,Nike,2023-09-21,248.66,194.75,SUP00073,592,4.1,9,21.68,783,Below Avg
PROD-LI662,Outdoor Golf Club Max 736,Sports,Wilson,2023-12-11,244.02,158.72,SUP00295,289,3.9,11,34.96,702,Below Avg
PROD-SA896,Essential Toaster Series 737,Home & Garden,Dyson,2016-06-08,500.0,327.77,SUP00062,616,4.3,15,34.45,3444,Below Avg
PROD-ML504,Heavy Duty Toaster Pro 687,Home & Garden,Black+Decker,2022-12-08,394.37,300.8,SUP00253,102,3.9,6,23.73,1070,Below Avg
PROD-YV678,Elite Basketball Series 470,Sports,TaylorMade,2023-07-31,569.85,451.49,SUP00184,418,3.8,3,20.77,835,Below Avg
PROD-JW561,Smart Smartphone Series 330,Electronics,Lenovo,2020-12-01,677.93,435.47,SUP00424,62,4.6,18,35.76,1807,Below Avg
PROD-IM175,Wireless Smartphone X 425,Electronics,Lenovo,2019-11-25,686.94,547.79,SUP00480,388,3.9,15,20.26,2179,Below Avg
PROD-RM381,Classic Bed Max 318,Furniture,Rooms To Go,2017-05-02,732.6,560.69,SUP00468,154,4.3,57,23.47,3116,Below Avg
PROD-AQ886,Executive Desk Max 437,Furniture,Pottery Barn,2017-09-10,771.26,531.76,SUP00403,257,4.5,12,31.05,2985,Below Avg
PROD-IM852,HD Printer Elite 153,Electronics,Sony,2019-03-16,1137.28,923.99,SUP00199,421,3.4,21,18.75,2433,Low
PROD-QI495,Eco Heater Edition 368,Home & Garden,Cuisinart,2020-09-28,200.6,125.75,SUP00048,956,4.2,19,37.31,1871,Below Avg
PROD-HI746,Deluxe Vacuum X 907,Home & Garden,OXO,2022-07-14,275.79,218.54,SUP00290,30,4.1,14,20.76,1217,Below Avg
PROD-OB486,Comfort Pants X 417,Apparel,Forever 21,2021-07-04,132.36,84.24,SUP00488,525,4.4,3,36.36,1592,Below Avg
PROD-UD556,Sport Pants Max 428,Apparel,Under Armour,2018-06-27,90.67,65.12,SUP00321,125,4.9,1,28.18,2695,Below Avg
PROD-SV651,Premium Sneakers Model 125,Apparel,Levi's,2018-09-13,218.6,134.6,SUP00177,406,4.0,1,38.43,2617,Below Avg
PROD-NE378,Comfort Dress X 287,Apparel,Forever 21,2017-07-07,121.13,81.46,SUP00135,652,4.3,5,32.75,3050,Below Avg
PROD-FV353,Slim Fit Shoes X 146,Apparel,Levi's,2023-11-11,247.11,199.66,SUP00493,307,4.9,4,19.2,732,Low
PROD-IC644,Formal Dress Pro 130,Apparel,Zara,2018-02-07,116.19,76.52,SUP00467,242,3.8,0,34.14,2835,Below Avg
PROD-VM231,Rustic Desk Elite 163,Furniture,IKEA,2022-07-26,3000.0,2419.29,SUP00492,460,3.0,58,19.36,1205,Low
PROD-SD648,Rustic Dresser Plus 422,Furniture,Pottery Barn,2024-02-13,1184.39,796.95,SUP00056,741,4.6,27,32.71,638,Below Avg
PROD-TZ899,Eco Heater Edition 329,Home & Garden,Bosch,2020-03-30,144.97,109.93,SUP00466,501,4.5,19,24.17,2053,Below Avg
PROD-CO981,Formal Shoes Edition 440,Apparel,Forever 21,2023-04-21,119.09,97.83,SUP00011,689,4.0,2,17.85,936,Low
PROD-AT506,Executive Dresser Model 316,Furniture,Ashley,2018-05-04,1620.79,1089.41,SUP00367,743,4.0,40,32.79,2749,Below Avg
PROD-BZ377,Classic Table X 711,Furniture,Wayfair,2016-12-27,1331.13,1107.98,SUP00343,186,4.8,46,16.76,3242,Low
PROD-VH364,Wireless Camera Pro 193,Electronics,Lenovo,2015-08-09,534.26,402.03,SUP00329,305,4.5,22,24.75,3748,Below Avg
PROD-CK317,Essential Heater Model 404,Home & Garden,Rubbermaid,2015-12-22,201.05,141.63,SUP00456,297,4.6,18,29.55,3613,Below Avg
PROD-SM729,Sport Dress Series 411,Apparel,H&M,2017-12-23,144.71,96.12,SUP00441,377,3.9,6,33.58,2881,Below Avg
PROD-GW464,HD Router Elite 945,Electronics,LG,2021-09-10,487.44,386.16,SUP00096,474,3.1,25,20.78,1524,Below Avg
PROD-KC795,Deluxe Trimmer X 693,Home & Garden,OXO,2020-09-23,286.34,214.5,SUP00222,243,4.3,23,25.09,1876,Below Avg
PROD-CY931,Premium Smartphone Plus 550,Electronics,Nikon,2017-04-21,472.23,385.65,SUP00182,552,4.7,26,18.33,3127,Low
PROD-PR607,Formal Jacket Max 584,Apparel,Levi's,2020-06-11,300.0,232.37,SUP00136,129,4.7,2,22.54,1980,Below Avg
PROD-WM645,Smart Toaster Plus 980,Home & Garden,Black+Decker,2016-08-27,500.0,338.75,SUP00457,606,3.1,22,32.25,3364,Below Avg
PROD-LK152,Complete Cooking,Books,Penguin,2021-12-10,41.67,31.28,SUP00462,521,4.0,0,24.93,1433,Below Avg
PROD-TY709,Contemporary Ottoman Elite 723,Furniture,Ashley,2020-03-19,1703.38,1223.02,SUP00414,583,3.7,54,28.2,2064,Below Avg
PROD-GR882,Slim Fit Sneakers Edition 154,Apparel,Adidas,2023-03-08,133.93,82.74,SUP00379,87,4.2,3,38.22,980,Below Avg
PROD-KT649,Modern Ottoman Edition 456,Furniture,Ashley,2015-08-05,1152.87,768.24,SUP00295,401,3.4,34,33.36,3752,Below Avg
PROD-NJ524,Ultra Smartphone Plus 208,Electronics,Nikon,2023-05-04,971.75,689.0,SUP00278,821,4.0,30,29.1,923,Below Avg
PROD-PW536,Slim Fit Dress Pro 654,Apparel,H&M,2016-08-22,122.02,97.23,SUP00311,372,4.1,0,20.32,3369,Below Avg
PROD-XY407,Indoor Golf Club Pro 517,Sports,Decathlon,2023-11-23,370.53,308.14,SUP00004,503,3.2,8,16.84,720,Low
PROD-SA553,Smart Speaker Model 985,Electronics,Asus,2016-09-18,2000.0,1281.08,SUP00246,164,3.9,9,35.95,3342,Below Avg
PROD-HO641,Executive Cabinet X 588,Furniture,IKEA,2017-03-17,2000.35,1295.09,SUP00353,230,2.3,47,35.26,3162,Below Avg
PROD-QF327,Eco Vacuum Plus 889,Home & Garden,Dyson,2019-07-20,153.77,128.32,SUP00155,381,3.1,23,16.55,2307,Low
PROD-HZ188,Slim Fit Pants X 402,Apparel,Puma,2022-03-16,108.53,88.29,SUP00241,521,3.8,1,18.65,1337,Low
PROD-MH582,Compact Vacuum X 967,Home & Garden,Black+Decker,2020-04-29,408.95,326.03,SUP00155,149,4.0,21,20.28,2023,Below Avg
PROD-UE676,Smart Blender Pro 257,Home & Garden,KitchenAid,2024-05-09,85.65,64.5,SUP00054,606,4.2,12,24.69,552,Below Avg
PROD-MJ870,Compact Ottoman Edition 703,Furniture,Rooms To Go,2020-02-28,953.02,638.11,SUP00041,194,3.5,37,33.04,2084,Below Avg
PROD-TA826,Deluxe Lawn Mower Series 522,Home & Garden,KitchenAid,2017-03-25,135.52,96.78,SUP00184,1000,4.6,12,28.59,3154,Below Avg
PROD-RP977,All-Weather Gloves Plus 823,Sports,The North Face,2018-07-17,336.21,223.2,SUP00133,174,4.2,12,33.61,2675,Below Avg
PROD-CH673,Smart Blender Series 930,Home & Garden,Bosch,2020-12-29,306.21,199.64,SUP00447,295,3.6,7,34.8,1779,Below Avg
PROD-FA580,Luxury Sofa Max 555,Furniture,Pottery Barn,2015-10-05,3000.0,2177.6,SUP00122,252,4.5,38,27.41,3691,Below Avg
PROD-ZB797,Compact Heater Max 165,Home & Garden,Miracle-Gro,2017-12-09,273.38,217.78,SUP00327,1123,3.7,11,20.34,2895,Below Avg
PROD-FH836,Compact Lawn Mower Plus 203,Home & Garden,Cuisinart,2019-03-15,279.16,207.39,SUP00320,736,4.7,11,25.71,2434,Below Avg
PROD-LE391,Comfort Jeans Edition 703,Apparel,Under Armour,2019-07-21,121.53,102.26,SUP00190,337,4.6,1,15.86,2306,Low
PROD-EB260,Competition Golf Club Edition 800,Sports,Callaway,2023-04-09,800.0,638.93,SUP00470,501,4.1,12,20.13,948,Below Avg
PROD-CX109,A Guide to Business,Books,Wiley,2019-01-16,27.08,17.47,SUP00440,778,3.1,0,35.49,2492,Below Avg
PROD-OF214,Professional Vacuum Edition 739,Home & Garden,Black+Decker,2022-02-10,171.1,142.96,SUP00268,676,4.0,13,16.45,1371,Low
PROD-OV521,Outdoor Football Series 662,Sports,The North Face,2021-07-21,563.88,409.27,SUP00248,227,4.5,9,27.42,1575,Below Avg
PROD-ZQ123,Deluxe Lawn Mower Series 269,Home & Garden,Cuisinart,2023-02-20,157.06,96.87,SUP00129,186,3.3,17,38.32,996,Below Avg
PROD-KS695,Sport Pants Elite 565,Apparel,Uniqlo,2023-01-29,130.6,91.42,SUP00281,284,4.9,1,30.0,1018,Below Avg
PROD-WO173,Luxury Chair Series 303,Furniture,Rooms To Go,2018-07-23,2888.3,2230.16,SUP00277,279,4.4,33,22.79,2669,Below Avg
PROD-PW345,Executive Cabinet Model 196,Furniture,Ashley,2018-11-02,1576.48,1001.75,SUP00203,55,3.8,12,36.46,2567,Below Avg
PROD-TS414,Essential Art,Books,Cambridge,2021-05-04,37.18,26.04,SUP00133,1110,3.8,0,29.96,1653,Below Avg
PROD-RT539,Premium Lawn Mower Max 162,Home & Garden,Cuisinart,2023-04-26,367.53,256.31,SUP00421,143,4.4,8,30.26,931,Below Avg
PROD-AB673,Contemporary Chair Pro 778,Furniture,Ethan Allen,2023-05-05,1681.38,1127.2,SUP00353,293,3.6,42,32.96,922,Below Avg
PROD-BE325,Pro Camera Plus 485,Electronics,Nikon,2023-09-03,1096.48,850.01,SUP00432,778,4.6,26,22.48,801,Below Avg
PROD-IQ188,Compact Toaster Plus 781,Home & Garden,KitchenAid,2019-01-05,239.7,202.97,SUP00467,553,4.6,24,15.32,2503,Low
PROD-GN285,Luxury Sofa X 964,Furniture,Havertys,2022-10-09,2387.81,2003.34,SUP00314,170,3.5,27,16.1,1130,Low
PROD-YG771,The History,Books,Macmillan,2023-09-27,43.6,31.29,SUP00023,97,3.2,0,28.23,777,Below Avg
PROD-IU856,Slim Fit Jacket Elite 423,Apparel,Levi's,2017-02-20,177.36,110.4,SUP00057,497,3.7,3,37.75,3187,Below Avg
PROD-NJ351,Outdoor Bicycle Plus 599,Sports,Adidas,2019-12-30,455.59,355.62,SUP00169,242,3.8,5,21.94,2144,Below Avg
PROD-QU819,Formal Shoes Model 581,Apparel,Uniqlo,2022-11-06,190.21,153.05,SUP00068,212,3.4,3,19.54,1102,Low
PROD-WH611,Smart Printer Pro 197,Electronics,Apple,2015-02-11,618.15,443.46,SUP00193,630,3.3,25,28.26,3927,Below Avg
PROD-AB827,Wireless Smartphone Max 815,Electronics,Lenovo,2018-04-02,501.41,325.57,SUP00411,796,3.1,16,35.07,2781,Below Avg
PROD-SO956,All-Weather Golf Club Model 293,Sports,Decathlon,2015-02-22,464.91,323.5,SUP00368,730,4.6,3,30.42,3916,Below Avg
PROD-YX866,Premium Dress Plus 281,Apparel,Gap,2016-11-05,221.42,169.22,SUP00340,178,4.6,0,23.58,3294,Below Avg
PROD-RT967,Casual Jacket Pro 590,Apparel,Zara,2020-06-20,165.87,119.65,SUP00291,214,3.5,6,27.87,1971,Below Avg
PROD-NT494,Slim Fit Jacket Pro 765,Apparel,Forever 21,2015-11-17,112.19,90.16,SUP00267,308,4.4,0,19.64,3648,Low
PROD-OE295,Professional Blender Pro 132,Home & Garden,Scotts,2015-09-23,231.6,147.67,SUP00192,46,4.9,24,36.24,3703,Below Avg
PROD-GG774,Classic Shoes Elite 459,Apparel,Uniqlo,2016-03-09,86.68,60.24,SUP00158,620,4.1,2,30.5,3535,Below Avg
PROD-CE935,4K Router Edition 259,Electronics,Samsung,2015-04-26,764.7,649.92,SUP00474,500,3.1,30,15.01,3853,Low
PROD-ZR878,HD Laptop Plus 804,Electronics,Lenovo,2021-12-24,1612.07,1311.72,SUP00241,1355,2.1,33,18.63,1419,Low
PROD-DD527,Smart Vacuum Elite 245,Home & Garden,Cuisinart,2019-02-10,271.33,186.24,SUP00281,486,4.0,11,31.36,2467,Below Avg
PROD-ZZ533,Complete Art,Books,Macmillan,2018-04-01,31.23,22.62,SUP00183,785,3.5,0,27.57,2782,Below Avg
PROD-IM279,Deluxe Toaster Model 463,Home & Garden,KitchenAid,2021-01-13,308.03,257.41,SUP00331,221,4.3,23,16.43,1764,Low
PROD-OK254,Introduction to Self-Help,Books,Hachette,2017-03-31,40.21,32.98,SUP00148,317,4.6,0,17.98,3148,Low
PROD-IR835,Indoor Bicycle Series 816,Sports,Spalding,2015-04-05,473.83,354.22,SUP00308,129,3.9,12,25.24,3874,Below Avg
PROD-JF519,4K Printer Max 609,Electronics,HP,2015-09-03,1104.33,699.53,SUP00384,652,3.2,34,36.66,3723,Below Avg
PROD-FI109,Elite Tennis Racket Series 873,Sports,Columbia,2023-02-13,156.96,125.0,SUP00415,281,4.5,5,20.36,1003,Below Avg
PROD-RG178,4K Printer Series 417,Electronics,Dell,2023-08-13,513.7,396.08,SUP00169,242,4.3,33,22.9,822,Below Avg
PROD-KK438,Modern Chair Edition 696,Furniture,Crate & Barrel,2017-11-17,1587.47,1340.52,SUP00056,322,3.5,37,15.56,2917,Low
PROD-MO524,Executive Bed Model 253,Furniture,Havertys,2020-01-06,2396.98,1844.55,SUP00343,462,4.2,54,23.05,2137,Below Avg
PROD-HS741,Essential Iron Series 441,Home & Garden,Rubbermaid,2021-12-31,153.53,117.71,SUP00144,254,4.1,14,23.33,1412,Below Avg
PROD-NL929,Competition Bicycle Edition 546,Sports,Columbia,2017-11-09,217.26,179.04,SUP00216,476,3.9,5,17.59,2925,Low
PROD-QJ623,Wireless Printer Pro 897,Electronics,HP,2022-06-10,934.39,562.25,SUP00498,46,3.8,22,39.83,1251,Below Avg
PROD-GK789,Performance Golf Club Series 339,Sports,Nike,2019-07-22,333.84,202.05,SUP00055,216,4.9,11,39.48,2305,Below Avg
PROD-ED656,4K TV X 876,Electronics,Sony,2017-04-16,800.34,538.76,SUP00099,856,3.7,31,32.68,3132,Below Avg
PROD-NF692,Essential Business,Books,Hachette,2018-12-29,19.78,13.74,SUP00155,690,3.6,0,30.54,2510,Below Avg
PROD-DJ963,Practical Philosophy,Books,Cambridge,2018-01-01,18.52,14.43,SUP00310,1198,4.0,0,22.08,2872,Below Avg
PROD-UX952,Compact Trimmer X 620,Home & Garden,Black+Decker,2020-12-14,156.74,128.55,SUP00408,320,4.7,10,17.99,1794,Low
PROD-EK451,Compact Vacuum Pro 898,Home & Garden,KitchenAid,2016-12-26,287.49,244.23,SUP00378,373,3.9,22,15.05,3243,Low
PROD-PV114,A Guide to Science,Books,Oxford,2023-12-22,24.12,18.98,SUP00110,753,3.8,0,21.31,691,Below Avg
PROD-SJ684,Smart Tablet Max 752,Electronics,HP,2016-01-21,541.04,457.02,SUP00492,925,3.9,13,15.53,3583,Low
PROD-TK551,Essential Lawn Mower Edition 290,Home & Garden,Scotts,2023-05-12,246.79,154.12,SUP00088,45,4.2,20,37.55,915,Below Avg
PROD-AP789,Comfort Jeans X 356,Apparel,Uniqlo,2019-04-29,68.48,53.57,SUP00264,442,4.3,2,21.77,2389,Below Avg
PROD-XB873,4K Monitor Pro 643,Electronics,Canon,2018-05-17,1358.93,965.05,SUP00276,144,3.7,29,28.98,2736,Below Avg
PROD-AZ795,Premium Headphones Model 305,Electronics,Nikon,2023-11-25,840.9,511.17,SUP00088,105,4.6,23,39.21,718,Below Avg
PROD-ZS422,Deluxe Iron Max 163,Home & Garden,Black+Decker,2017-01-23,386.12,289.18,SUP00153,18,4.7,14,25.11,3215,Below Avg
PROD-DA615,HD Camera Max 675,Electronics,Asus,2017-01-31,1098.58,716.53,SUP00357,287,3.8,36,34.78,3207,Below Avg
PROD-FX874,Luxury Chair Edition 619,Furniture,West Elm,2016-07-03,1733.26,1087.86,SUP00077,224,4.7,21,37.24,3419,Below Avg
PROD-IF474,Premium Smartphone Elite 509,Electronics,HP,2023-11-27,1276.0,978.67,SUP00290,220,3.0,22,23.3,716,Below Avg
PROD-HK730,Classic Bed Series 198,Furniture,La-Z-Boy,2020-10-12,696.83,556.98,SUP00173,235,3.8,16,20.07,1857,Below Avg
PROD-EL995,Essential Mixer Model 196,Home & Garden,Scotts,2024-12-07,240.34,154.75,SUP00018,627,4.2,19,35.61,340,Below Avg
PROD-TO420,Contemporary Bench X 250,Furniture,Rooms To Go,2024-10-10,846.77,619.03,SUP00179,437,4.3,24,26.9,398,Below Avg
PROD-UB698,Indoor Helmet Pro 941,Sports,Wilson,2024-11-09,448.13,288.81,SUP00370,489,2.9,12,35.55,368,Below Avg
PROD-ZR489,Vintage Ottoman Pro 983,Furniture,West Elm,2019-12-24,1377.26,965.06,SUP00226,162,4.9,27,29.93,2150,Below Avg
PROD-GW986,Smart TV Plus 454,Electronics,Lenovo,2015-07-31,999.35,846.24,SUP00283,419,3.2,18,15.32,3757,Low
PROD-XF655,Elite Yoga Mat Plus 887,Sports,Columbia,2024-11-29,486.83,333.7,SUP00365,174,3.5,7,31.45,348,Below Avg
PROD-RT605,Formal Boots Max 446,Apparel,Uniqlo,2023-01-29,83.45,67.1,SUP00305,58,4.1,3,19.59,1018,Low
PROD-VR482,Training Treadmill Model 333,Sports,Wilson,2023-12-22,800.0,560.67,SUP00207,548,4.7,10,29.92,691,Below Avg
PROD-LZ331,Pro Monitor Series 592,Electronics,HP,2018-05-30,1045.97,846.87,SUP00172,182,4.0,19,19.03,2723,Low
PROD-QW532,Deluxe Trimmer Edition 129,Home & Garden,Black+Decker,2023-10-22,500.0,323.6,SUP00201,410,3.7,9,35.28,752,Below Avg
PROD-DQ667,Smart Headphones X 134,Electronics,Sony,2022-08-20,1272.68,851.07,SUP00003,110,4.6,24,33.13,1180,Below Avg
PROD-MC589,Wireless Camera Plus 359,Electronics,Lenovo,2015-02-18,824.19,656.09,SUP00382,453,3.7,6,20.4,3920,Below Avg
PROD-RL913,Mastering Self-Help,Books,Macmillan,2018-07-03,23.64,14.95,SUP00205,285,2.6,0,36.76,2689,Below Avg
PROD-ZA461,Premium Headphones Model 401,Electronics,Lenovo,2023-08-28,512.63,350.66,SUP00500,86,3.9,36,31.6,807,Below Avg
PROD-QZ240,Compact Dresser Max 624,Furniture,Ethan Allen,2016-05-22,685.84,430.57,SUP00165,61,4.0,16,37.22,3461,Below Avg
PROD-WD811,Pro Speaker Plus 506,Electronics,Asus,2023-03-22,1815.02,1293.27,SUP00039,708,4.7,29,28.75,966,Below Avg
PROD-HD188,Modern Ottoman X 562,Furniture,Wayfair,2022-07-16,3000.0,2332.52,SUP00019,45,4.0,44,22.25,1215,Below Avg
PROD-OB979,Pro Monitor X 884,Electronics,Nikon,2020-06-16,736.96,537.15,SUP00414,953,4.5,33,27.11,1975,Below Avg
PROD-ZA479,Competition Dumbbell Set Edition 409,Sports,TaylorMade,2017-09-19,375.15,249.48,SUP00018,410,4.4,11,33.5,2976,Below Avg
PROD-HR661,Premium Sweater Model 853,Apparel,Gap,2024-12-06,175.5,134.23,SUP00336,386,4.0,2,23.52,341,Below Avg
PROD-RO856,Formal Jeans Plus 221,Apparel,Puma,2016-05-15,72.28,47.14,SUP00310,420,4.9,5,34.78,3468,Below Avg
PROD-UO103,Slim Fit Boots Elite 674,Apparel,Under Armour,2016-06-25,99.32,82.2,SUP00391,183,3.8,0,17.24,3427,Low
PROD-FI817,Wireless Router Model 858,Electronics,Asus,2024-02-18,613.9,424.56,SUP00470,610,3.7,27,30.84,633,Below Avg
PROD-EF242,Classic Desk Max 193,Furniture,Crate & Barrel,2024-10-03,1033.5,679.56,SUP00466,21,3.8,54,34.25,405,Below Avg
PROD-AE137,Formal Shirt Plus 208,Apparel,Gap,2017-04-30,259.23,173.5,SUP00203,48,4.2,5,33.07,3118,Below Avg
PROD-PA170,Rustic Cabinet Pro 146,Furniture,Pottery Barn,2019-09-03,792.06,636.36,SUP00209,185,3.3,39,19.66,2262,Low
PROD-DV787,Eco Iron X 441,Home & Garden,Dyson,2021-03-13,214.86,182.58,SUP00262,229,4.7,22,15.02,1705,Low
PROD-MU273,Pro Smartphone Series 916,Electronics,Apple,2019-02-17,1652.91,1004.32,SUP00447,209,3.7,28,39.24,2460,Below Avg
PROD-LD366,Premium Jacket X 619,Apparel,Uniqlo,2019-09-04,205.51,132.25,SUP00044,392,4.7,4,35.65,2261,Below Avg
PROD-US844,Contemporary Bench Series 399,Furniture,Crate & Barrel,2024-09-04,1149.06,879.37,SUP00214,199,4.4,38,23.47,434,Below Avg
PROD-QI242,Sport Shirt Series 231,Apparel,H&M,2023-01-09,74.93,60.43,SUP00037,163,4.0,4,19.35,1038,Low
PROD-EG301,Smart Headphones Model 353,Electronics,LG,2023-09-02,1759.07,1477.07,SUP00245,158,3.7,16,16.03,802,Low
PROD-WD560,Smart Coffee Maker Elite 525,Home & Garden,OXO,2018-11-03,147.56,91.2,SUP00294,488,4.7,12,38.19,2566,Below Avg
PROD-JB836,Eco Toaster Max 804,Home & Garden,Philips,2018-02-25,161.71,104.72,SUP00139,233,3.5,18,35.24,2817,Below Avg
PROD-NM989,All-Weather Golf Club Max 589,Sports,Adidas,2019-02-24,800.0,663.23,SUP00497,137,3.2,12,17.1,2453,Low
PROD-GR997,Comfort Dress Max 134,Apparel,Nike,2015-06-29,73.51,44.83,SUP00266,409,4.3,0,39.02,3789,Below Avg
PROD-FE520,HD Headphones Edition 934,Electronics,Lenovo,2016-12-03,1338.72,1062.76,SUP00101,450,4.2,6,20.61,3266,Below Avg
PROD-LR874,Practical Travel,Books,HarperCollins,2021-06-07,26.5,17.3,SUP00018,440,3.9,0,34.72,1619,Below Avg
PROD-LN123,Eco Coffee Maker Pro 738,Home & Garden,OXO,2018-09-19,177.22,128.63,SUP00176,330,3.8,15,27.42,2611,Below Avg
PROD-AT860,Mastering Fiction,Books,Macmillan,2021-06-05,22.38,14.58,SUP00289,270,4.0,0,34.85,1621,Below Avg
PROD-JN553,Smart Tablet Elite 357,Electronics,HP,2016-04-19,762.09,519.14,SUP00153,1141,4.3,33,31.88,3494,Below Avg
PROD-AF600,Compact Trimmer Edition 236,Home & Garden,Miracle-Gro,2024-06-22,130.74,97.31,SUP00170,306,4.6,9,25.57,508,Below Avg
PROD-HF742,Wireless TV Pro 437,Electronics,Nikon,2021-09-30,722.07,518.16,SUP00074,418,4.0,22,28.24,1504,Below Avg
PROD-FR169,Elite Football Max 162,Sports,Wilson,2021-04-14,447.4,301.51,SUP00074,609,4.0,11,32.61,1673,Below Avg
PROD-DJ178,Luxury Bookshelf Max 797,Furniture,Ashley,2023-10-05,2471.82,1778.37,SUP00445,641,4.8,28,28.05,769,Below Avg
PROD-NX353,Vintage Sofa Edition 317,Furniture,Ethan Allen,2021-11-07,1653.23,1229.56,SUP00491,274,4.4,22,25.63,1466,Below Avg
PROD-LZ731,Practical Travel,Books,Scholastic,2017-07-23,30.59,22.36,SUP00150,487,4.0,0,26.9,3034,Below Avg
PROD-PP605,Slim Fit Sneakers Model 609,Apparel,Adidas,2015-10-20,129.09,97.43,SUP00492,352,3.2,2,24.53,3676,Below Avg
PROD-EN387,Smart Fan X 490,Home & Garden,KitchenAid,2024-01-02,307.14,235.64,SUP00298,596,4.1,18,23.28,680,Below Avg
PROD-ML631,Premium Speaker Plus 296,Electronics,Canon,2021-06-15,1399.45,863.73,SUP00391,366,4.6,29,38.28,1611,Below Avg
PROD-WV240,Regular Pants X 206,Apparel,Forever 21,2021-11-25,88.38,62.09,SUP00491,218,4.2,5,29.75,1448,Below Avg
PROD-UO456,Smart TV Model 621,Electronics,Nikon,2017-11-28,1000.17,748.08,SUP00180,869,4.0,27,25.2,2906,Below Avg
PROD-EC650,Smart Laptop Max 822,Electronics,Dell,2017-07-27,880.18,635.89,SUP00342,82,4.4,26,27.75,3030,Below Avg
PROD-SK232,Essential Mixer Elite 145,Home & Garden,KitchenAid,2019-12-05,306.09,231.33,SUP00251,209,4.6,16,24.42,2169,Below Avg
PROD-IF396,Slim Fit T-Shirt Max 998,Apparel,Uniqlo,2017-06-19,300.0,205.47,SUP00010,69,4.5,5,31.51,3068,Below Avg
PROD-OW509,Comfort Shoes Elite 933,Apparel,Adidas,2024-03-03,72.29,46.01,SUP00311,260,4.4,3,36.35,619,Below Avg
PROD-TV696,Training Treadmill Series 849,Sports,Columbia,2020-10-09,597.23,394.89,SUP00200,346,3.8,10,33.88,1860,Below Avg
PROD-FW481,Contemporary Sofa X 848,Furniture,La-Z-Boy,2017-10-09,622.36,484.16,SUP00105,453,4.4,40,22.21,2956,Below Avg
PROD-VR346,Classic Sweater Edition 429,Apparel,Forever 21,2016-02-03,163.92,131.56,SUP00013,552,4.8,0,19.74,3570,Low
PROD-NG245,All-Weather Treadmill X 666,Sports,Callaway,2022-03-07,740.14,466.86,SUP00127,1074,4.4,10,36.92,1346,Below Avg
PROD-AF776,Rustic Ottoman Edition 159,Furniture,Ashley,2015-12-12,3000.0,2052.77,SUP00381,388,4.3,28,31.57,3623,Below Avg
PROD-RL559,Pro Yoga Mat Max 998,Sports,Adidas,2023-06-17,295.01,213.44,SUP00432,201,4.2,11,27.65,879,Below Avg
PROD-DE212,Casual T-Shirt Series 834,Apparel,Adidas,2023-03-31,104.72,86.05,SUP00095,469,3.9,1,17.83,957,Low
PROD-GA457,Complete History,Books,Penguin,2024-10-07,42.1,28.23,SUP00263,392,3.7,0,32.95,401,Below Avg
PROD-BM685,Mastering Business,Books,Oxford,2017-01-12,29.9,20.85,SUP00426,428,4.1,0,30.27,3226,Below Avg
PROD-NU945,Performance Basketball Max 958,Sports,The North Face,2024-08-24,365.07,290.43,SUP00242,100,4.7,12,20.45,445,Below Avg
PROD-LI810,4K Camera Model 394,Electronics,Asus,2021-05-20,1131.41,714.81,SUP00487,541,4.0,31,36.82,1637,Below Avg
PROD-PY610,Professional Lawn Mower Plus 506,Home & Garden,OXO,2018-04-17,381.5,290.09,SUP00417,682,4.3,17,23.96,2766,Below Avg
PROD-EG603,All-Weather Gloves Elite 441,Sports,Columbia,2017-05-12,388.5,284.39,SUP00071,220,4.7,4,26.8,3106,Below Avg
PROD-HZ234,Classic Dress Series 656,Apparel,Zara,2024-06-27,300.0,245.32,SUP00114,66,4.2,3,18.23,503,Low
PROD-CP279,4K Laptop Plus 162,Electronics,Nikon,2020-11-04,957.58,589.26,SUP00035,650,4.7,28,38.46,1834,Below Avg
PROD-WN948,Casual Sweater Model 653,Apparel,Gap,2017-05-03,114.27,78.7,SUP00200,288,4.8,0,31.13,3115,Below Avg
PROD-UX996,Luxury Bench Model 327,Furniture,West Elm,2022-11-05,1762.1,1067.04,SUP00333,201,4.1,23,39.44,1103,Below Avg
PROD-NS972,Classic Sweater Pro 578,Apparel,Levi's,2015-06-24,151.97,94.78,SUP00277,384,3.8,5,37.63,3794,Below Avg
PROD-NB262,Professional Trimmer Edition 478,Home & Garden,Black+Decker,2016-12-20,500.0,415.87,SUP00463,552,3.7,7,16.83,3249,Low
PROD-FZ298,Sport Dress Elite 838,Apparel,Levi's,2024-12-06,69.41,42.8,SUP00030,158,3.9,4,38.34,341,Below Avg
