product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,launch_date_year,launch_date_month,launch_date_day,launch_date_weekday
8691,9712,5,55,2023-12-11,0.07955740951643014,0.060829442331218356,294,0.1016590187080833,0.7179487179487178,0.18333333333333332,2023,12,11,0
13798,6417,4,14,2016-06-08,0.16504964614804005,0.1273272257384381,61,0.21708436286621954,0.8205128205128205,0.25,2016,6,8,2
9553,8230,4,4,2022-12-08,0.12977132379708703,0.11671826260035638,252,0.035651253088598664,0.7179487179487178,0.1,2022,12,8,3
18878,5759,5,48,2023-07-31,0.18837815903466382,0.17599392649644596,183,0.14719378750441228,0.6923076923076923,0.05,2023,7,31,0
7567,15245,2,27,2020-12-01,0.2244747327323917,0.16969227319751867,423,0.021531944934698198,0.8974358974358974,0.3,2020,12,1,1
6453,17832,2,27,2019-11-25,0.22748389380767423,0.21387465138325612,479,0.13660430638898693,0.7179487179487178,0.25,2019,11,25,0
13364,1452,3,40,2017-05-02,0.24273342707042642,0.21894901639924633,467,0.054006353688669254,0.8205128205128205,0.95,2017,5,2,1
494,6714,3,38,2017-09-10,0.2556450993423931,0.20756906446803738,402,0.09036357218496294,0.8717948717948718,0.2,2017,9,10,6
6478,7620,2,46,2019-03-16,0.37788851074915086,0.3618572962681782,198,0.1482527356159548,0.5897435897435899,0.35,2019,3,16,5
12478,5463,4,11,2020-09-28,0.06505599177072931,0.04786030941825748,47,0.33709848217437344,0.7948717948717949,0.31666666666666665,2020,9,28,0
5623,4670,4,33,2022-07-14,0.09016795861318086,0.08436033498676336,289,0.010236498411577833,0.7692307692307692,0.23333333333333334,2022,7,14,3
10693,2544,0,16,2021-07-04,0.04226518691198621,0.0315318681923853,487,0.18496293681609602,0.8461538461538463,0.05,2021,7,4,6
15328,15800,0,50,2018-06-27,0.02834155481115093,0.02401079384310378,320,0.04376985527709142,0.9743589743589745,0.016666666666666666,2018,6,27,2
14386,11373,0,28,2018-09-13,0.07106763431846341,0.05134155983620421,176,0.14295799505824214,0.7435897435897436,0.016666666666666666,2018,9,13,3
10054,2397,0,16,2017-07-07,0.0385145899224832,0.030438322863357965,134,0.22979174020472998,0.8205128205128205,0.08333333333333333,2017,7,7,4
4466,14446,0,28,2023-11-11,0.08058940815379118,0.07693366742847702,492,0.10801270737733851,0.9743589743589745,0.06666666666666667,2023,11,11,5
6181,6965,0,57,2018-02-07,0.03686472802327173,0.028495116415374142,466,0.08506883162725026,0.6923076923076923,0.0,2018,2,7,2
16324,13906,3,23,2022-07-26,1.0,0.9500509403309745,491,0.16201906106600777,0.4871794871794873,0.9666666666666667,2022,7,26,1
13884,13976,3,38,2024-02-13,0.3936223152171372,0.3118846349014039,55,0.2612072008471585,0.8974358974358974,0.45,2024,2,13,1
15240,5462,4,5,2020-03-30,0.04647667649681549,0.04163732844515949,465,0.17649135192375573,0.8717948717948718,0.31666666666666665,2020,3,30,0
1957,7167,0,16,2023-04-21,0.037833270433740004,0.036877652732486554,10,0.2428521002470879,0.7435897435897436,0.03333333333333333,2023,4,21,4
576,6749,3,2,2018-05-04,0.5393712489855352,0.4269271769615961,366,0.2619131662548535,0.7435897435897436,0.6666666666666666,2018,5,4,4
1493,2313,3,52,2016-12-27,0.44263056118683186,0.434231902414847,342,0.06530180021178962,0.9487179487179487,0.7666666666666666,2016,12,27,1
16193,17475,2,27,2015-08-09,0.17649180579722729,0.1565382603188589,328,0.10730674196964349,0.8717948717948718,0.36666666666666664,2015,8,9,6
1817,6257,4,41,2015-12-22,0.06520628283442266,0.05410689208910427,455,0.1044828803388634,0.8974358974358974,0.3,2015,12,22,1
14118,15664,0,18,2017-12-23,0.04638984166001489,0.036205004346646,440,0.13272149664666433,0.7179487179487178,0.1,2017,12,23,5
5270,7691,2,25,2021-09-10,0.1608548555702878,0.1502956112643036,95,0.16696081891987294,0.512820512820513,0.4166666666666667,2021,9,10,4
7733,4630,4,33,2020-09-23,0.09369144910643612,0.08277115400501141,221,0.08542181433109777,0.8205128205128205,0.3833333333333333,2020,9,23,2
2225,11329,2,32,2017-04-21,0.15577501761745247,0.15009499683343885,181,0.1944934698199788,0.9230769230769231,0.43333333333333335,2017,4,21,4
11944,6989,0,28,2020-06-11,0.09825361783988323,0.08980052631785979,135,0.04518178609248147,0.9230769230769231,0.03333333333333333,2020,6,11,3
17098,15487,4,4,2016-08-27,0.16504964614804005,0.13164633642646692,456,0.21355453582774445,0.512820512820513,0.36666666666666664,2016,8,27,5
8724,3889,1,36,2021-12-10,0.011976527875652515,0.010699436312785433,461,0.18355100600070598,0.7435897435897436,0.0,2021,12,10,4
15216,4163,3,2,2020-03-19,0.5669546688753886,0.47948422423186304,413,0.20543593363925167,0.6666666666666667,0.9,2020,3,19,3
5121,14454,0,0,2023-03-08,0.04278953573420524,0.030941825748665518,378,0.03035651253088599,0.7948717948717949,0.05,2023,3,8,2
8260,9386,3,2,2015-08-05,0.38309526115577164,0.3005912225286072,294,0.1411930815390046,0.5897435897435899,0.5666666666666667,2015,8,5,2
10193,16862,2,32,2023-05-04,0.3226047779199049,0.26942124703503667,277,0.2894458171549594,0.7435897435897436,0.5,2023,5,4,3
12116,14190,0,18,2016-08-22,0.038811832248454504,0.036641635754998646,310,0.13095658312742675,0.7692307692307692,0.0,2016,8,22,0
18211,8522,5,12,2023-11-23,0.12180923722275472,0.11960553695829185,3,0.17719731733145075,0.5384615384615385,0.13333333333333333,2023,11,23,3
13786,15294,2,3,2016-09-18,0.666019858459216,0.5023228004201102,245,0.05753618072714437,0.7179487179487178,0.15,2016,9,18,6
5803,6667,3,23,2017-03-17,0.6661367515087552,0.507833796844453,352,0.08083303918108013,0.30769230769230765,0.7833333333333333,2017,3,17,4
12374,5716,4,14,2019-07-20,0.0494157017423744,0.048871248805164046,154,0.13413342746205437,0.512820512820513,0.3833333333333333,2019,7,20,5
6090,14343,0,39,2022-03-16,0.034306440139069326,0.03312498279042873,240,0.18355100600070598,0.6923076923076923,0.016666666666666666,2022,3,16,2
9427,3514,4,4,2020-04-29,0.13464075426075167,0.12664277650372313,154,0.0522414401694317,0.7435897435897436,0.35,2020,4,29,2
15358,14636,4,24,2024-05-09,0.026664974500616195,0.023766909633032934,53,0.21355453582774445,0.7948717948717949,0.2,2024,5,9,3
9501,3319,3,40,2020-02-28,0.316349329868846,0.24940307372777015,40,0.06812566184256971,0.6153846153846154,0.6166666666666667,2020,2,28,4
14511,4510,4,24,2017-03-25,0.04332056415925509,0.036464623021882706,183,0.3526297211436639,0.8974358974358974,0.2,2017,3,25,5
13467,803,5,49,2018-07-17,0.11034703876507501,0.08619340017858616,132,0.06106600776561949,0.7948717948717949,0.2,2018,7,17,1
1736,14640,4,5,2020-12-29,0.1003276345188515,0.07692580019589407,446,0.10377691493116838,0.6410256410256412,0.11666666666666667,2020,12,29,1
3812,9028,3,38,2015-10-05,1.0,0.8549793681825512,121,0.08859865866572539,0.8717948717948718,0.6333333333333333,2015,10,5,0
19046,3179,4,30,2017-12-09,0.08936306647206756,0.08406138014861202,326,0.39604659371690787,0.6666666666666667,0.18333333333333332,2017,12,9,5
4043,3256,4,11,2019-03-15,0.09129347169017331,0.07997435282177963,319,0.2594422873279209,0.9230769230769231,0.18333333333333332,2019,3,15,4
8575,2449,0,50,2019-07-21,0.03864818197909952,0.03862024474960565,189,0.11860218849276385,0.8974358974358974,0.016666666666666666,2019,7,21,6
3045,3708,5,6,2023-04-09,0.26524368861027525,0.24972563026367023,469,0.17649135192375573,0.7692307692307692,0.2,2023,4,9,6
2169,618,1,54,2019-01-16,0.007103757610572475,0.005267112214271946,439,0.27426756088951637,0.512820512820513,0.0,2019,1,16,2
10792,13176,4,4,2022-02-10,0.05520357759527618,0.05463006305586915,267,0.23826332509707024,0.7435897435897436,0.21666666666666667,2022,2,10,3
11297,9642,5,49,2021-07-21,0.18638429758966532,0.15938619851387975,247,0.07977409106953759,0.8717948717948718,0.15,2021,7,21,2
19455,4509,4,11,2023-02-20,0.05051449640804358,0.036500025568505894,128,0.06530180021178962,0.5641025641025641,0.2833333333333333,2023,2,20,0
8238,15797,0,51,2023-01-29,0.041677381862874424,0.03435620468965734,280,0.09989410518884576,0.9743589743589745,0.016666666666666666,2023,1,29,6
17141,8902,3,40,2018-07-23,0.9626944181898944,0.8756544554104925,276,0.09812919166960819,0.8461538461538463,0.55,2018,7,23,0
12112,6645,3,2,2018-11-02,0.5245725889138632,0.3924450965506118,202,0.019061066007765623,0.6923076923076923,0.2,2018,11,2,4
15030,6126,1,7,2021-05-04,0.010476957040134394,0.00863822137605765,132,0.3914578185668902,0.6923076923076923,0.0,2021,5,4,1
13578,10888,4,11,2023-04-26,0.12080729679813236,0.09921760371962755,420,0.05012354394634663,0.8461538461538463,0.13333333333333333,2023,4,26,2
46,4071,3,15,2023-05-05,0.5596071057614914,0.4417923129270432,352,0.10307094952347336,0.6410256410256412,0.7,2023,5,5,4
857,11903,2,32,2023-09-03,0.3642621209742869,0.3327564029439184,431,0.27426756088951637,0.8974358974358974,0.43333333333333335,2023,9,3,6
6575,3447,4,24,2019-01-05,0.07811461530497396,0.078235694420952,466,0.19484645252382635,0.8974358974358974,0.4,2019,1,5,5
5013,9055,3,22,2022-10-09,0.7955406971501474,0.7864321706874781,313,0.05965407695022944,0.6153846153846154,0.45,2022,10,9,6
18461,16092,1,29,2023-09-27,0.012621109548826228,0.010703369929076896,22,0.0338863395693611,0.5384615384615385,0.0,2023,9,27,2
6719,14212,0,28,2017-02-20,0.05729429328132149,0.041822208410858354,56,0.1750794211083657,0.6666666666666667,0.05,2017,2,20,0
10184,9555,5,0,2019-12-30,0.15021758806221383,0.13828234711016876,168,0.08506883162725026,0.6923076923076923,0.08333333333333333,2019,12,30,0
12825,7185,0,51,2022-11-06,0.06158593810012057,0.05859908189395757,67,0.07447935051182492,0.5897435897435899,0.05,2022,11,6,6
16955,15113,2,1,2015-02-11,0.20450939987108366,0.17283523261439937,192,0.2220261207200847,0.5641025641025641,0.4166666666666667,2015,2,11,2
51,17805,2,27,2018-04-02,0.16552055814761255,0.12646183015431575,410,0.2806212495587716,0.512820512820513,0.26666666666666666,2018,4,2,0
14183,844,5,12,2015-02-22,0.15333028298137394,0.12564757158198245,367,0.25732439110483585,0.8974358974358974,0.05,2015,2,22,6
18933,10515,0,17,2016-11-05,0.07200945831760842,0.06495973943725684,339,0.06247793858100953,0.8974358974358974,0.0,2016,11,5,5
13587,1139,0,57,2020-06-20,0.05345686145501788,0.0454608034804637,290,0.07518531591951995,0.6153846153846154,0.1,2020,6,20,5
10474,14243,0,16,2015-11-17,0.0355288074571086,0.03386056903693272,266,0.10836569008118602,0.8461538461538463,0.0,2015,11,17,1
10768,12841,4,44,2015-09-23,0.07540937615849361,0.056482796329149265,191,0.015884221673138015,0.9743589743589745,0.4,2015,9,23,2
4798,2061,0,51,2016-03-09,0.027008974046403202,0.022091189092868748,157,0.2184962936816096,0.7692307692307692,0.03333333333333333,2016,3,9,2
1657,309,2,42,2015-04-26,0.25345418961388555,0.2540486745679906,473,0.17613836921990822,0.512820512820513,0.5,2015,4,26,6
19507,7521,2,27,2021-12-24,0.5364589421512996,0.5143754007371597,240,0.4779385810095305,0.25641025641025644,0.55,2021,12,24,4
2371,15551,4,11,2019-02-10,0.08867840718190895,0.07165475436533067,280,0.17119661136604306,0.7435897435897436,0.18333333333333332,2019,2,10,6
19710,3887,1,29,2018-04-01,0.00848977519796673,0.007292924604376542,182,0.27673843981644897,0.6153846153846154,0.0,2018,4,1,6
6457,4573,4,24,2021-01-13,0.10093547837645572,0.09965030151168873,330,0.07765619484645253,0.8205128205128205,0.3833333333333333,2021,1,13,2
10931,8699,1,20,2017-03-31,0.01148891686900297,0.01136815108233452,147,0.11154253441581363,0.8974358974358974,0.0,2017,3,31,4
6637,8389,5,47,2015-04-05,0.1563093858439177,0.13773164082936365,307,0.04518178609248147,0.7179487179487178,0.2,2015,4,5,6
7031,264,2,19,2015-09-03,0.366883865085382,0.27356334498994955,383,0.22979174020472998,0.5384615384615385,0.5666666666666667,2015,9,3,3
4052,6030,5,9,2023-02-13,0.0504810983938895,0.04756528819639759,414,0.09883515707730321,0.8717948717948718,0.08333333333333333,2023,2,13,0
13169,290,2,13,2023-08-13,0.1696251740871488,0.1541977586254371,168,0.08506883162725026,0.8205128205128205,0.55,2023,8,13,6
7980,9258,3,10,2017-11-17,0.5282430306693964,0.5257042156565795,55,0.11330744793505118,0.6153846153846154,0.6166666666666667,2017,11,17,4
9633,6519,3,22,2020-01-06,0.7986032950480764,0.7239702775953016,342,0.1627250264737028,0.7948717948717949,0.9,2020,1,6,0
5920,6295,4,41,2021-12-31,0.049335546508404604,0.044697681919919435,143,0.08930462407342041,0.7692307692307692,0.23333333333333334,2021,12,31,4
10272,3556,5,9,2017-11-09,0.07062010092879877,0.0688225506354757,215,0.16766678432756796,0.7179487179487178,0.08333333333333333,2017,11,9,3
12515,17695,2,19,2022-06-10,0.3101272798319412,0.21956266054071488,497,0.015884221673138015,0.6923076923076923,0.36666666666666664,2022,6,10,4
4922,10138,5,31,2019-07-22,0.10955550582962335,0.0778738017221372,54,0.07589128132721497,0.9743589743589745,0.18333333333333332,2019,7,22,0
3121,553,2,46,2017-04-16,0.2653572418583991,0.21032259587206303,98,0.3018002117896223,0.6666666666666667,0.5166666666666666,2017,4,16,6
10104,6173,1,20,2018-12-29,0.004665702577324753,0.0037998733375554147,154,0.2432050829509354,0.6410256410256412,0.0,2018,12,29,5
2553,10316,1,7,2018-01-01,0.004244887598983364,0.004071292861666516,309,0.4225202965054712,0.7435897435897436,0.0,2018,1,1,0
15911,3481,4,4,2020-12-14,0.05040762276275053,0.048961721979867756,407,0.11260148252735616,0.9230769230769231,0.16666666666666666,2020,12,14,0
3353,3502,4,24,2016-12-26,0.09407552626920802,0.09446579523953755,377,0.13130956583127426,0.7179487179487178,0.36666666666666664,2016,12,26,0
12063,623,1,34,2023-12-22,0.006115176391611755,0.005861088274283196,109,0.2654429932933286,0.6923076923076923,0.0,2023,12,22,4
14036,15424,2,19,2016-01-21,0.1787561911568738,0.1781692163056262,491,0.32615601835510055,0.7179487179487178,0.21666666666666667,2016,1,21,3
14784,6304,4,44,2023-05-12,0.08048253450849811,0.05901997883714435,87,0.015531238969290503,0.7948717948717949,0.3333333333333333,2023,5,12,4
462,2492,0,51,2019-04-29,0.020930535470360934,0.019467467026461436,263,0.15566537239675257,0.8205128205128205,0.03333333333333333,2019,4,29,0
17556,228,2,8,2018-05-17,0.45191520912166566,0.3780087247609344,275,0.05047652665019414,0.6666666666666667,0.48333333333333334,2018,5,17,3
736,10609,2,32,2023-11-25,0.2789034763992933,0.19946974852391047,87,0.03671020120014119,0.8974358974358974,0.3833333333333333,2023,11,25,5
19519,4448,4,4,2017-01-23,0.12701598762937558,0.11214740046967377,152,0.006000705965407695,0.9230769230769231,0.23333333333333334,2017,1,23,0
2282,7373,2,3,2017-01-31,0.3649634792715225,0.28025049268544044,356,0.10095305330038828,0.6923076923076923,0.6,2017,1,31,1
4531,8872,3,53,2016-07-03,0.5769339955046272,0.42631746643641893,76,0.07871514295799506,0.9230769230769231,0.35,2016,7,3,6
6261,11308,2,19,2023-11-27,0.4242182359836884,0.3833663101499101,289,0.07730321214260502,0.4871794871794873,0.36666666666666664,2023,11,27,0
5687,1472,3,26,2020-10-12,0.23078695740751257,0.2174896447551127,172,0.08259795270031768,0.6923076923076923,0.26666666666666666,2020,10,12,0
3406,6358,4,44,2024-12-07,0.07832836259556006,0.05926779666350666,17,0.22096717260854218,0.7948717948717949,0.31666666666666665,2024,12,7,5
14896,3973,3,40,2024-10-10,0.2808639398301377,0.24189773384365446,178,0.153900458877515,0.8205128205128205,0.4,2024,10,10,3
15287,8577,5,55,2024-11-09,0.14772609620631957,0.11200185666688955,369,0.1722555594775856,0.4615384615384615,0.2,2024,11,9,5
19494,17361,3,53,2019-12-24,0.4580370651161082,0.37801265837722586,225,0.056830215319449345,0.9743589743589745,0.45,2019,12,24,1
5287,15372,2,27,2015-07-31,0.3318226298264305,0.331273429602036,282,0.1475467702082598,0.5384615384615385,0.3,2015,7,31,4
17664,6104,5,9,2024-11-29,0.1606511276839479,0.12965986019927697,364,0.06106600776561949,0.6153846153846154,0.11666666666666667,2024,11,29,4
13579,6898,0,51,2023-01-29,0.02593021818922647,0.024789649868813893,304,0.020120014119308152,0.7692307692307692,0.05,2023,1,29,6
16476,16420,5,55,2023-12-22,0.26524368861027525,0.21894114916666335,206,0.19308153900458877,0.9230769230769231,0.16666666666666666,2023,12,22,4
9170,12306,2,19,2018-05-30,0.34739278402506185,0.33152124742839834,171,0.06388986939639958,0.7435897435897436,0.31666666666666665,2018,5,30,2
12884,4592,4,4,2023-10-22,0.16504964614804005,0.1256869077448971,200,0.1443699258736322,0.6666666666666667,0.15,2023,10,22,6
2737,14818,2,46,2022-08-20,0.42310942191377304,0.33317336627081373,2,0.038475114719378756,0.8974358974358974,0.4,2022,8,20,5
9271,17469,2,27,2015-02-18,0.2733226682341468,0.25647571581982465,381,0.15954818213907518,0.6666666666666667,0.1,2015,2,18,2
13351,9100,1,29,2018-07-03,0.005954865923672179,0.0042758409088227076,204,0.10024708789269327,0.38461538461538464,0.0,2018,7,3,1
18991,10610,2,27,2023-08-28,0.16926781533570015,0.13633127342960202,499,0.030003529827038473,0.7179487179487178,0.6,2023,8,28,0
12961,3098,3,15,2016-05-22,0.22711651565197935,0.1677648012147007,164,0.02117896223085069,0.7435897435897436,0.26666666666666666,2016,5,22,6
16849,12561,2,3,2023-03-22,0.6042402118770017,0.5071178786794064,38,0.2495587716201906,0.9230769230769231,0.48333333333333334,2023,3,22,2
5468,9426,3,52,2022-07-16,1.0,0.9159189517699307,18,0.015531238969290503,0.7435897435897436,0.7333333333333333,2022,7,16,5
10711,12323,2,32,2020-06-16,0.24418958048754422,0.20968928364913714,413,0.3360395340628309,0.8717948717948718,0.55,2020,6,16,1
18992,3578,5,48,2017-09-19,0.12335222547667314,0.09653094379255679,17,0.1443699258736322,0.8461538461538463,0.18333333333333332,2017,9,19,1
5890,11490,0,17,2024-12-06,0.05667309021805563,0.05119601603342,335,0.13589834098129192,0.7435897435897436,0.03333333333333333,2024,12,6,4
13425,7044,0,39,2016-05-15,0.02219966000821591,0.01693815175104929,309,0.1478997529121073,0.9743589743589745,0.08333333333333333,2016,5,15,6
15647,14111,0,50,2016-06-25,0.03123048303547871,0.030729410468926396,390,0.06424285210024709,0.6923076923076923,0.0,2016,6,25,5
4079,17745,2,3,2024-02-18,0.20308998426953534,0.1654006978235301,469,0.21496646664313449,0.6666666666666667,0.45,2024,2,18,6
3186,1705,3,10,2024-10-03,0.3432280516600483,0.2657079132558935,465,0.0070596540769502295,0.6923076923076923,0.9,2024,10,3,3
110,7142,0,17,2017-04-30,0.08463724746926547,0.06664332721000396,202,0.01659018708083304,0.7948717948717949,0.08333333333333333,2017,4,30,6
11433,13851,3,38,2019-09-03,0.26259188628644137,0.24871469087676373,208,0.06494881750794211,0.5641025641025641,0.65,2019,9,3,1
2897,5537,4,14,2021-03-13,0.06981854858910089,0.0702150508026544,261,0.08048005647723262,0.9230769230769231,0.36666666666666664,2021,3,13,5
9784,12513,2,1,2019-02-17,0.5500986911318253,0.39345603593751843,446,0.07342040240028239,0.6666666666666667,0.4666666666666667,2019,2,17,6
8537,10774,0,51,2019-09-04,0.06669583426569456,0.050417160007709884,43,0.13801623720437697,0.9230769230769231,0.06666666666666667,2019,9,4,2
15789,3966,3,10,2024-09-04,0.3818227968165013,0.3443055003756603,213,0.06989057536180728,0.8461538461538463,0.6333333333333333,2024,9,4,2
12471,15869,0,18,2023-01-09,0.023084707383298993,0.022165927802406584,36,0.05718319802329686,0.7435897435897436,0.06666666666666667,2023,1,9,0
