date,region,total_sales,active_users,new_customers,marketing_spend,website_traffic,conversion_rate,customer_satisfaction
2023-04-05,North,70998.15,4205,124,4637.42,9703,0.0311,0.9944
2023-04-05,South,47491.78,1745,135,3877.19,12777,0.0254,1.0
2023-04-05,West,27869.02,1672,85,4970.32,18717,0.0267,0.9847
2023-04-06,East,48329.23,2203,79,3380.75,9007,0.0288,1.0
2023-04-06,North,61350.89,1882,110,2231.35,11677,0.0275,0.9671
2023-04-06,South,51841.05,1647,83,2881.17,12468,0.0333,1.0
2023-04-06,West,28321.62,1705,91,3160.46,9002,0.0352,1.0
2023-04-07,East,38738.53,3865,62,9781.54,21933,0.0301,1.0
2023-04-07,North,103589.64,2596,166,5213.15,11469,0.0299,0.9914
2023-04-07,South,63030.8,1713,123,6142.26,17398,0.0316,0.9657
2023-04-07,West,51885.39,2428,77,2333.6,8728,0.0353,0.9779
2023-04-08,East,42027.03,2006,66,4311.972,12141,0.0283,1.0
2023-04-08,North,31571.32,1617,71,4431.133,11682,0.0236,1.0
2023-04-08,South,47922.16,1407,49,3180.583,8929,0.033,1.0
2023-04-08,West,32208.75,947,39,2146.466,9406,0.0326,0.9945
2023-04-09,East,25980.2,1426,103,2984.527,6602,0.0326,0.9481
2023-04-09,North,63050.21,2241,68,2920.288,17079,0.0295,0.9574
2023-04-09,South,21788.91,1353,89,3554.0959999999995,11308,0.0264,1.0
2023-04-09,West,44847.03,1478,59,3712.303,8660,0.033,0.9624
2023-04-10,East,69980.29,3178,97,4752.18,13728,0.0334,0.9672
2023-04-10,North,114571.36,2925,115,5064.15,27398,0.0227,1.0
2023-04-10,South,50713.9,2258,105,4940.01,9276,0.0321,0.9498
2023-04-10,West,49949.86,2210,239,5386.99,10811,0.0282,1.0
2023-04-11,East,45186.74,2653,149,4117.46,12547,0.0326,1.0
2023-04-11,North,39404.27,2431,114,4647.15,13238,0.0329,0.9633
2023-04-11,South,57372.24,1644,73,2168.65,9257,0.0356,0.9767
2023-04-11,West,42667.33,2229,72,4223.76,7443,0.0275,0.9562
2023-04-12,East,112828.81,2218,61,3147.53,8573,0.0286,0.9745
2023-04-12,North,102387.7,2002,135,4638.27,17920,0.0297,0.9696
2023-04-12,South,54011.27,1763,67,2425.9,9612,0.0243,0.9689
2023-04-12,West,36839.12,1427,113,4682.99,8938,0.0347,0.9659
2023-04-13,East,30818.38,1344,89,2586.0,14909,0.0189,0.9984
2023-04-13,North,48928.06,1622,44,3790.46,13998,0.0255,0.99
2023-04-13,South,44525.7,2056,94,3521.22,6760,0.0302,0.9771
2023-04-13,West,43876.26,2767,122,2519.42,13220,0.016,0.9812
2023-04-14,East,71472.33,2422,173,3884.05,14973,0.0299,1.0
2023-04-14,North,66697.87,2715,115,4301.44,15936,0.033,1.0
2023-04-14,South,37271.39,1867,123,5633.82,9694,0.0274,0.9412
2023-04-14,West,36929.59,2116,79,3319.78,11371,0.0282,0.9457
2023-04-15,East,42513.54,1386,65,1642.347,8107,0.0322,0.975
2023-04-15,North,32407.05,1708,60,3115.686,11046,0.0308,0.9204
2023-04-15,South,32719.25,1505,82,2123.31,6710,0.0288,0.9566
2023-04-15,West,27707.41,1909,82,2220.484,6169,0.0373,0.9956
2023-04-16,East,42843.12,2059,57,2351.72,5938,0.0209,0.9984
2023-04-16,North,24080.92,2020,112,1765.925,5990,0.035,1.0
2023-04-16,South,21382.94,1639,71,4000.843,5719,0.0344,0.9977
2023-04-16,West,34667.59,1070,62,2822.666,4876,0.0339,0.9963
2023-04-17,East,30481.5,2588,78,3875.54,8420,0.0279,0.9731
2023-04-17,North,42876.18,2758,152,4480.47,10605,0.026,0.9903
2023-04-17,South,53291.03,1644,97,3424.87,14143,0.0326,1.0
2023-04-17,West,34249.97,2118,113,7038.69,12793,0.0309,0.9783
2023-04-18,East,87645.39,1950,110,3103.24,14098,0.0272,0.9863
2023-04-18,North,101075.15,2255,266,2580.36,14472,0.0255,1.0
2023-04-18,South,19960.35,2581,123,3521.92,10037,0.0311,1.0
2023-04-18,West,38784.96,2179,144,3307.68,9977,0.0276,0.9999
2023-04-19,East,41320.51,2924,233,5600.67,17202,0.0237,0.9943
2023-04-19,North,53052.47,2146,137,10783.04,15860,0.0298,1.0
2023-04-19,South,58248.63,2230,68,4799.99,7796,0.0355,0.999
2023-04-19,West,44712.23,2075,87,5416.63,16816,0.0299,1.0
2023-04-20,East,54351.88,2110,80,2631.64,7569,0.0262,0.9601
2023-04-20,North,39546.38,2733,65,4537.88,19670,0.0233,0.9487
2023-04-20,South,47740.31,1683,136,3168.65,14921,0.0347,0.9771
2023-04-20,West,64080.03,1838,88,6809.95,14901,0.033,0.9968
2023-04-21,East,38173.83,1826,74,4012.62,11058,0.0292,0.9775
2023-04-21,North,43475.88,4240,149,2584.72,14784,0.0266,1.0
2023-04-21,South,52022.38,1469,96,4021.44,12470,0.0305,0.9693
2023-04-21,West,55823.77,1272,116,2888.0,12929,0.0321,0.9344
2023-04-22,East,26201.76,2161,77,3265.815,8666,0.0346,0.9695
2023-04-22,North,54820.06,1563,80,2794.162,4991,0.0316,0.948
2023-04-22,South,23658.42,1122,75,3361.4769999999994,4322,0.0345,1.0
2023-04-22,West,37067.74,1602,61,2336.145,6719,0.0333,0.9988
2023-04-23,East,25199.05,1962,41,1858.892,6325,0.0299,0.9873
2023-04-23,North,42808.7,2418,139,2032.639,7109,0.0252,0.9447
2023-04-23,South,38915.34,1141,112,2983.883,9570,0.0305,0.9923
2023-04-23,West,33870.25,1667,52,3333.764,7997,0.0342,1.0
2023-04-24,East,26705.23,2138,119,2920.43,11184,0.033,0.9563
2023-04-24,North,65862.94,1600,143,3579.23,18690,0.0283,0.9864
2023-04-24,South,38692.88,1482,59,11016.28,10156,0.0249,0.9829
2023-04-24,West,42767.94,1901,108,2679.8,7677,0.0355,0.9591
2023-04-25,East,43536.6,2156,106,5169.32,14466,0.0345,0.9971
2023-04-25,North,54630.22,2952,337,2101.16,16879,0.0203,0.9672
2023-04-25,South,65178.88,1912,134,3755.59,10746,0.0281,0.9823
2023-04-25,West,63127.67,1471,63,7093.2,10981,0.0329,0.9568
2023-04-26,East,58779.49,1754,55,4857.47,9964,0.0306,1.0
2023-04-26,North,105166.44,2590,183,3530.53,13361,0.0257,1.0
2023-04-26,South,46747.24,3536,128,3062.86,10897,0.0267,0.9469
2023-04-26,West,65926.26,2721,130,2398.5,6371,0.0266,0.9799
2023-04-27,East,40625.17,1774,101,5911.41,12995,0.0322,0.9573
2023-04-27,North,80153.77,4750,113,5608.45,14518,0.0246,1.0
2023-04-27,South,30642.97,2385,206,2821.86,9714,0.0269,0.9662
2023-04-27,West,32945.48,1158,96,3695.58,11016,0.0319,0.9852
2023-04-28,East,52741.72,2306,74,4148.55,17456,0.0296,0.9653
2023-04-28,North,85046.14,2994,114,6693.56,10701,0.0338,1.0
2023-04-28,South,45519.66,2449,126,4147.27,7649,0.0335,0.9711
2023-04-28,West,43873.55,1696,72,5975.74,19133,0.0247,0.9527
2023-04-29,East,34519.6,1480,117,2643.858,8699,0.0298,0.9586
2023-04-29,North,38665.24,1837,71,2102.926,9597,0.0223,0.9671
2023-04-29,South,34642.16,1530,33,3211.817,8466,0.0293,0.9605
2023-04-29,West,26675.4,1380,34,3094.938,5055,0.0305,0.9945
2023-04-30,East,34556.43,1891,152,1547.3639999999998,6046,0.0348,1.0
2023-04-30,North,36405.08,1549,106,3593.009,18457,0.0339,1.0
2023-04-30,South,38853.05,1741,40,3161.354,8207,0.0284,0.9946
2023-04-30,West,34090.66,1019,50,2970.24,6832,0.0362,0.9752
2023-05-01,East,76632.13,3134,162,3409.12,14795,0.0314,1.0
2023-05-01,North,80842.92,2882,97,4392.0,13775,0.0301,0.9879
2023-05-01,South,55635.76,1922,116,5059.94,17072,0.0292,0.97
2023-05-01,West,38356.25,2012,117,4125.14,11107,0.0266,0.9901
2023-05-02,East,42310.25,2401,268,5246.19,20065,0.0306,0.9572
2023-05-02,North,69110.32,3126,137,3911.27,15689,0.0279,0.9827
2023-05-02,South,37226.8,1605,197,9094.87,18132,0.0253,0.9929
2023-05-02,West,33790.86,3114,69,5606.41,8124,0.0291,1.0
2023-05-03,East,55903.46,2328,205,2909.27,11935,0.0305,0.9582
2023-05-03,North,66935.47,2404,104,4535.71,15062,0.0293,0.9992
2023-05-03,South,41503.82,2008,204,3268.85,9127,0.0321,1.0
2023-05-03,West,46893.42,3319,52,4745.88,11142,0.0243,0.9997
2023-05-04,East,44738.96,1908,82,4990.63,24182,0.0284,0.994
2023-05-04,North,115197.81,2780,106,4416.07,9628,0.0175,0.9662
2023-05-04,South,49087.49,1185,122,3177.08,9008,0.035,0.9649
2023-05-04,West,34676.71,1802,93,2187.98,9730,0.0254,0.9932
2023-05-05,East,45724.97,1826,160,4865.97,19811,0.0294,1.0
2023-05-05,North,70901.65,2729,119,2183.62,14984,0.0251,0.9213
2023-05-05,South,46871.42,2197,58,7036.8,22413,0.0224,1.0
2023-05-05,West,34958.67,1559,157,5481.66,11591,0.0317,1.0
2023-05-06,East,45904.88,1908,85,2018.541,8997,0.0337,0.9753
2023-05-06,North,55615.93,1037,52,1678.341,11389,0.0272,0.9707
2023-05-06,South,31833.65,1696,28,3257.926,10652,0.0285,1.0
2023-05-06,West,35219.57,1367,111,3644.914,9162,0.029,1.0
2023-05-07,East,40461.22,1560,57,4620.98,9895,0.0321,0.9692
2023-05-07,North,48947.92,1929,99,3058.16,8579,0.0323,0.9911
2023-05-07,South,22416.4,1096,54,2137.247,4237,0.0323,0.9817
2023-05-07,West,33967.88,1097,49,3032.806,10214,0.0279,1.0
2023-05-08,East,57737.83,1708,254,2871.41,13343,0.0328,1.0
2023-05-08,North,111153.72,2837,63,2600.73,19202,0.0297,0.9855
2023-05-08,South,60002.33,2065,102,5717.1,11437,0.0336,0.9855
2023-05-08,West,62016.9,1896,284,5142.02,12971,0.0314,0.9737
2023-05-09,East,103147.05,3148,127,5567.87,12341,0.0361,1.0
2023-05-09,North,106088.13,2364,141,2767.32,10542,0.0311,0.9445
2023-05-09,South,47110.56,2335,111,2753.53,14140,0.0303,0.9684
2023-05-09,West,45249.11,2009,65,4313.33,13223,0.0201,0.952
2023-05-10,East,47563.26,1360,105,2047.78,13671,0.0285,1.0
2023-05-10,North,69226.2,1023,182,6416.58,13732,0.0336,0.9973
2023-05-10,South,82188.49,2300,87,3820.13,14305,0.0354,0.9622
2023-05-10,West,30028.54,2438,50,4362.12,13024,0.0267,0.9956
2023-05-11,East,48251.2,1527,71,2778.91,9453,0.0305,0.9939
2023-05-11,North,101327.78,2417,185,5433.31,26559,0.0306,1.0
2023-05-11,South,59813.21,2458,129,3889.76,15857,0.032,0.9905
2023-05-11,West,58049.78,1697,103,4421.89,14279,0.0248,0.9898
2023-05-12,East,48863.34,1586,79,2497.66,11676,0.0232,1.0
2023-05-12,North,63292.5,2072,85,2446.8,13628,0.0285,1.0
2023-05-12,South,64108.02,2578,72,6409.91,17443,0.0296,0.9827
2023-05-12,West,42509.93,1617,139,3954.6,16230,0.0266,0.9928
2023-05-13,East,33183.1,1620,103,2063.768,8077,0.0247,0.9853
2023-05-13,North,32866.17,1738,78,5205.431,18659,0.0261,0.98
2023-05-13,South,45696.51,1650,66,2766.869,8817,0.0355,1.0
2023-05-13,West,62618.91,1134,75,3285.639,6694,0.0305,1.0
2023-05-14,East,49135.62,2553,114,2703.827,11889,0.0162,0.9988
2023-05-14,North,60088.49,1602,64,2804.872,7066,0.0237,1.0
2023-05-14,South,47502.24,1806,45,6135.395,13411,0.0304,0.9814
2023-05-14,West,40415.66,1416,37,2616.845,10874,0.0265,1.0
2023-05-15,East,80714.93,1971,100,3709.15,13386,0.0331,0.9482
2023-05-15,North,78204.28,1788,294,4418.87,17224,0.031,0.9909
2023-05-15,South,35569.0,2263,73,5365.05,11020,0.0345,1.0
2023-05-15,West,63035.33,1841,66,3025.91,18660,0.0306,0.9466
2023-05-16,East,38615.36,1537,146,3934.6,16015,0.0266,1.0
2023-05-16,North,61273.56,2754,98,5685.73,7745,0.0333,0.9917
2023-05-16,South,74588.68,2398,53,4534.8,10281,0.0275,1.0
2023-05-16,West,42819.69,1689,121,3795.29,9990,0.0365,0.9716
2023-05-17,East,41093.78,2125,67,10634.26,16374,0.0292,0.9985
2023-05-17,North,55097.32,2115,146,4298.68,15992,0.0267,0.9801
2023-05-17,South,54483.46,1458,102,7932.01,21069,0.0269,0.9744
2023-05-17,West,51551.83,1775,101,3588.26,8196,0.0282,1.0
2023-05-18,East,53139.85,1997,75,4595.87,11614,0.0232,1.0
2023-05-18,North,60705.82,3078,274,5879.82,13925,0.0268,0.9895
2023-05-18,South,48638.26,1974,153,2823.4,13219,0.0328,1.0
2023-05-18,West,32910.37,1880,95,4776.13,17563,0.0252,0.9468
2023-05-19,East,68894.05,3159,113,3008.87,17296,0.022,0.9815
2023-05-19,North,40530.33,2009,125,3354.64,8219,0.0287,0.9861
2023-05-19,South,65393.91,1689,107,2352.05,9391,0.029,0.9795
2023-05-19,West,29487.57,1294,98,1582.74,11909,0.0322,0.9823
2023-05-20,East,33968.5,2783,100,3994.06,7438,0.0367,1.0
2023-05-20,North,57330.43,1122,62,4036.865,9861,0.0289,1.0
2023-05-20,South,49554.04,1947,77,2855.923,10473,0.0301,1.0
2023-05-20,West,33002.74,1514,89,1724.73,7558,0.0267,1.0
2023-05-21,East,28883.32,1243,106,2153.123,7414,0.0365,0.9408
2023-05-21,North,48598.69,1673,51,1836.198,6190,0.0294,0.9507
2023-05-21,South,40690.13,1699,60,4025.945,8449,0.0351,0.9588
2023-05-21,West,36394.72,1122,186,3273.48,11613,0.024,0.9984
2023-05-22,East,93625.99,2804,106,3106.04,13817,0.0281,0.9803
2023-05-22,North,69285.25,2871,59,3091.88,16409,0.0284,1.0
2023-05-22,South,48237.89,1821,107,5577.93,8734,0.0316,0.971
2023-05-22,West,50194.73,1306,79,6738.14,19170,0.0247,1.0
2023-05-23,East,103551.22,1902,129,4472.97,14624,0.0351,0.9956
2023-05-23,North,57182.54,3239,65,4117.54,13394,0.0268,0.9675
2023-05-23,South,42923.11,2277,76,4106.34,12597,0.0285,0.9833
2023-05-23,West,40697.47,2372,212,2024.16,11321,0.0308,0.9698
2023-05-24,East,35594.3,1992,188,3830.36,12164,0.032,0.9889
2023-05-24,North,67107.39,2571,126,5897.09,13122,0.0276,1.0
2023-05-24,South,56819.35,2042,76,5143.52,10060,0.0221,1.0
2023-05-24,West,25865.28,1104,152,2868.59,8695,0.0254,0.9289
2023-05-25,East,57237.43,2075,154,8485.36,14097,0.0259,1.0
2023-05-25,North,101600.18,1919,94,7061.03,16968,0.029,1.0
2023-05-25,South,93390.74,1802,45,3323.51,13580,0.036,0.9773
2023-05-25,West,35771.71,1852,111,5296.81,12249,0.0216,0.9498
2023-05-26,East,45958.62,2624,92,2541.09,11506,0.0235,1.0
2023-05-26,North,40556.26,1996,52,4472.4,16452,0.025,0.9711
2023-05-26,South,67041.68,1909,87,3905.1,14438,0.0338,0.9642
2023-05-26,West,33501.0,2269,93,5418.24,17620,0.03,0.9945
2023-05-27,East,36385.72,1660,86,2897.902,9841,0.0345,0.98
2023-05-27,North,32109.25,1602,92,3172.057,8341,0.0316,0.9766
2023-05-27,South,34279.33,1372,51,1949.864,5988,0.0211,0.9987
2023-05-27,West,52567.23,1308,27,3878.238,10167,0.0324,0.9848
2023-05-28,East,32338.26,1232,36,3930.185,8749,0.0264,0.9663
2023-05-28,North,55365.5,1370,308,2005.031,13920,0.0277,0.9759
2023-05-28,South,17528.91,1231,101,4076.464,9335,0.0331,0.9893
2023-05-28,West,38172.56,1110,78,2858.191,14325,0.0291,1.0
2023-05-29,East,64188.92,3150,140,4203.74,12547,0.0275,0.9639
2023-05-29,North,78635.42,3055,135,3705.71,16357,0.0293,0.9842
2023-05-29,South,38199.89,2334,111,5080.81,8425,0.0334,0.9871
2023-05-29,West,55947.83,1924,78,3483.62,13494,0.0323,0.9999
2023-05-30,East,39295.3,2227,114,3798.41,9898,0.035,0.9995
2023-05-30,North,58124.38,3561,133,3460.33,11264,0.0324,0.9908
2023-05-30,South,125753.95,2786,138,4221.93,14284,0.0313,1.0
2023-05-30,West,46628.12,2107,94,3184.58,10950,0.0344,0.9769
2023-05-31,East,61513.66,2471,78,4313.34,11576,0.0344,0.9831
2023-05-31,North,65732.2,2245,152,3100.18,10122,0.0301,1.0
2023-05-31,South,64057.17,1453,159,4530.56,12168,0.0358,0.9966
2023-05-31,West,33657.64,1506,119,4236.79,15458,0.024,0.9934
2023-06-01,East,55821.82,2038,77,2879.02,10530,0.0345,0.9622
2023-06-01,North,97596.35,2216,128,2395.81,15904,0.0286,0.9664
2023-06-01,South,71308.65,1979,89,3118.6,14013,0.0266,0.9957
2023-06-01,West,53882.25,2325,54,4378.37,8641,0.0325,0.9795
2023-06-02,East,55862.34,1726,112,2264.07,18216,0.0321,1.0
2023-06-02,North,121879.87,3526,205,4269.48,34457,0.025,0.9951
2023-06-02,South,73625.74,2810,124,5231.84,15767,0.0176,1.0
2023-06-02,West,33054.79,1830,174,6478.15,12926,0.0308,0.9705
2023-06-03,East,61303.58,1591,84,3186.9459999999995,5787,0.0369,1.0
2023-06-03,North,25117.94,1721,122,4012.3579999999993,9052,0.0261,0.9995
2023-06-03,South,33975.79,1272,83,1959.496,5058,0.0359,1.0
2023-06-03,West,19778.41,1011,176,2181.151,9760,0.0336,0.9562
2023-06-04,East,37962.12,1211,64,4427.668,9941,0.035,0.9861
2023-06-04,North,37654.06,1231,55,2910.747,9850,0.0358,0.9844
2023-06-04,South,41291.33,1137,58,3828.748,7420,0.0305,0.948
2023-06-04,West,29944.48,1231,60,4673.998,6537,0.0235,1.0
2023-06-05,East,67024.33,2639,72,5296.74,17670,0.0336,0.9884
2023-06-05,North,77823.81,2037,306,7436.41,17559,0.0226,1.0
2023-06-05,South,53629.08,2020,81,1932.9,12547,0.0297,1.0
2023-06-05,West,59840.66,1886,82,4201.56,13255,0.0298,1.0
2023-06-06,East,75281.45,1428,211,2346.72,8937,0.0351,0.9263
2023-06-06,North,64389.82,2773,189,6268.3,16854,0.0231,0.9746
2023-06-06,South,39894.53,2142,71,2648.32,12272,0.0251,0.9863
2023-06-06,West,26720.7,1797,126,3211.83,7932,0.0311,0.97
2023-06-07,East,70386.9,3101,136,4115.53,16021,0.019,0.9728
2023-06-07,North,57830.36,2348,128,2587.55,9846,0.0306,0.9949
2023-06-07,South,54111.9,1784,198,3143.22,8148,0.022,0.9934
2023-06-07,West,63542.83,2066,62,2762.96,12428,0.03,1.0
2023-06-08,East,62070.4,2851,180,4216.13,12356,0.0172,0.951
2023-06-08,North,80330.39,2714,97,4328.71,14175,0.0313,1.0
2023-06-08,South,75338.01,1757,102,5638.43,19050,0.0191,0.9688
2023-06-08,West,58336.76,2136,68,7895.52,32473,0.0293,1.0
2023-06-09,East,58832.46,1450,143,4898.34,11361,0.0258,1.0
2023-06-09,North,101311.24,3486,150,6932.95,18807,0.0305,0.9824
2023-06-09,South,52411.91,2007,55,3366.93,7518,0.0366,0.94
2023-06-09,West,51902.09,2180,68,4591.96,12306,0.0351,1.0
2023-06-10,East,31171.78,1576,75,6976.431,6579,0.025,0.9911
2023-06-10,North,40321.42,989,121,2940.14,11680,0.0344,1.0
2023-06-10,South,32607.63,1323,107,5406.632,11302,0.0247,0.9664
2023-06-10,West,55773.51,1317,123,2047.815,8869,0.034,0.9822
2023-06-11,East,26707.28,1614,57,2724.477,10172,0.0298,0.9776
2023-06-11,North,58879.52,2091,141,1673.266,9065,0.0297,0.9892
2023-06-11,South,22604.11,1145,29,2778.475,7729,0.0305,0.9556
2023-06-11,West,67598.46,1211,34,1795.6259999999995,8417,0.0307,0.9634
2023-06-12,East,57754.22,3607,99,7951.37,13402,0.0312,1.0
2023-06-12,North,50392.46,1918,156,6991.1,17531,0.0299,0.9799
2023-06-12,South,75173.67,2357,93,3283.85,11532,0.0299,0.9922
2023-06-12,West,34935.09,1672,92,5894.2,11467,0.0251,0.9968
2023-06-13,East,79454.85,1857,230,2751.05,13469,0.0295,1.0
2023-06-13,North,66827.0,2942,142,5953.04,25365,0.0309,0.9308
2023-06-13,South,51641.15,2490,74,7878.61,11934,0.0305,0.9948
2023-06-13,West,57887.64,2161,89,3568.16,10544,0.031,1.0
2023-06-14,East,62255.37,2451,73,4487.82,17093,0.0304,0.9362
2023-06-14,North,56733.44,1470,154,5536.3,21884,0.0296,0.9196
2023-06-14,South,49079.73,1931,137,3327.65,15637,0.0277,0.994
2023-06-14,West,50813.87,2122,113,3426.41,7038,0.0324,0.9596
2023-06-15,East,55881.16,1894,90,5172.24,16394,0.0279,1.0
2023-06-15,North,66628.47,2359,137,2109.97,11466,0.03,1.0
2023-06-15,South,41646.49,3634,85,5640.98,11522,0.0284,0.9909
2023-06-15,West,62947.71,2191,197,4586.65,12058,0.0243,1.0
2023-06-16,East,49387.64,1551,111,2570.18,15624,0.0276,0.9379
2023-06-16,North,23979.76,2512,143,5587.16,19572,0.0246,0.9593
2023-06-16,South,36032.45,2380,146,1692.44,14455,0.0254,1.0
2023-06-16,West,52949.97,2098,120,5187.12,9481,0.0299,0.9562
2023-06-17,East,31492.46,1901,111,2210.922,12539,0.0319,1.0
2023-06-17,North,38786.89,1882,76,4989.46,11440,0.0262,1.0
2023-06-17,South,23263.33,1719,158,2572.738,16385,0.0248,0.9953
2023-06-17,West,27670.43,1748,60,4213.523999999999,12291,0.0291,0.9855
2023-06-18,East,44003.54,1608,54,3364.144,8624,0.0305,0.9705
2023-06-18,North,83749.6,1179,68,1908.739,6622,0.0259,0.9776
2023-06-18,South,16371.34,1635,58,2432.857,12874,0.0254,0.9987
2023-06-18,West,39654.76,1058,53,5111.518999999999,9447,0.0335,1.0
2023-06-19,East,48779.37,2164,171,4923.28,19557,0.0205,0.9579
2023-06-19,North,73885.78,1935,103,3583.36,12417,0.0213,0.9778
2023-06-19,South,51208.23,2104,104,3708.4,10579,0.0327,0.9811
2023-06-19,West,45264.98,1481,66,3604.05,7487,0.0355,0.9975
2023-06-20,East,98520.84,2060,108,3448.89,15064,0.0289,1.0
2023-06-20,North,33934.77,4036,85,3030.55,21338,0.0291,0.9851
2023-06-20,South,63895.02,1425,136,2164.95,13091,0.0347,0.9746
2023-06-20,West,64824.02,2085,250,2632.4,14780,0.03,1.0
2023-06-21,East,51317.81,2632,209,2578.52,21113,0.0221,0.9799
2023-06-21,North,75179.56,2581,279,2163.87,13188,0.0333,0.9411
2023-06-21,South,33300.67,1820,175,4341.13,11268,0.0247,0.9528
2023-06-21,West,48117.52,2810,83,9371.06,12384,0.0313,1.0
2023-06-22,East,44785.59,2210,141,4403.66,13766,0.0318,0.9855
2023-06-22,North,54346.6,2407,106,3937.03,13380,0.0217,1.0
2023-06-22,South,42613.25,2368,69,3695.03,12476,0.0285,1.0
2023-06-22,West,46469.64,1388,147,3478.12,8217,0.0255,1.0
2023-06-23,East,57573.25,2149,174,2870.45,25495,0.0216,1.0
2023-06-23,North,46159.94,2610,161,3834.06,25964,0.0224,1.0
2023-06-23,South,47710.8,2187,102,3906.08,14056,0.0343,0.993
2023-06-23,West,39484.26,1507,81,3101.29,10216,0.0356,0.9975
2023-06-24,East,28634.18,1482,88,3041.311,9188,0.0265,0.998
2023-06-24,North,71819.87,2375,67,4240.593,9198,0.0365,0.9889
2023-06-24,South,19882.07,1413,86,3849.062,8503,0.0257,0.999
2023-06-24,West,38384.68,1171,156,2550.31,10051,0.0231,0.9855
2023-06-25,East,79480.87,1787,51,2249.233,10079,0.0256,0.9551
2023-06-25,North,42571.26,1753,91,1749.608,11666,0.0265,1.0
2023-06-25,South,37651.02,1094,162,1990.296,8761,0.037,0.9565
2023-06-25,West,38406.34,2346,49,3663.268,7163,0.0357,1.0
2023-06-26,East,44430.91,2231,85,7508.59,16414,0.0309,0.9749
2023-06-26,North,47774.77,2265,101,3433.77,21491,0.0269,1.0
2023-06-26,South,49226.6,1734,51,6147.08,16734,0.032,0.9585
2023-06-26,West,55838.18,2078,66,3554.5,12987,0.0292,0.9524
2023-06-27,East,51090.16,2029,104,1917.5,9534,0.0285,0.9512
2023-06-27,North,61787.44,2426,111,3106.87,13296,0.0334,1.0
2023-06-27,South,52495.35,3367,92,2318.16,9368,0.0308,0.9818
2023-06-27,West,49577.52,2213,61,6499.48,13496,0.0226,1.0
2023-06-28,East,57778.15,2804,77,3414.47,12004,0.0298,1.0
2023-06-28,North,78122.05,2427,274,4296.8,24058,0.0224,0.9819
2023-06-28,South,50083.33,1124,138,3645.08,16238,0.0341,0.9738
2023-06-28,West,42045.97,1518,141,3603.33,11475,0.0335,0.9888
2023-06-29,East,65182.67,2034,113,4033.76,23893,0.0295,0.9998
2023-06-29,North,38698.67,2539,166,4560.88,9475,0.0297,1.0
2023-06-29,South,39187.13,1930,92,3293.3,10236,0.0302,1.0
2023-06-29,West,39684.7,1636,91,3342.24,21010,0.0315,0.9853
2023-06-30,East,82701.62,2142,132,4310.38,9312,0.0268,0.9602
2023-06-30,North,33495.74,3506,116,2712.78,13555,0.0288,0.9885
2023-06-30,South,45274.03,2293,113,5439.05,12422,0.016,0.9342
2023-06-30,West,36620.18,1858,107,6552.96,21105,0.031,1.0
2023-07-01,East,35432.0035,1246,73,2371.369,9125,0.0329,0.9553
2023-07-01,North,47130.579,1661,46,3907.8269999999993,5845,0.0346,0.9361
2023-07-01,South,37219.103,1371,30,5305.188,7854,0.0252,0.9826
2023-07-01,West,31034.672999999995,1121,62,2873.773,8505,0.0362,0.9582
2023-07-02,East,22787.1825,1277,48,2821.343,6980,0.034,0.9062
2023-07-02,North,18976.539,1109,46,2012.997,5893,0.0344,0.9225
