employee_id,employee_name,gender,age,department,role,joining_date,tenure_years,performance_score,salary,bonus,training_hours,attrition_status,manager_id,joining_date_year,joining_date_month,joining_date_day,joining_date_weekday
164,1084,1,0.5952380952380953,5,1,2010-10-12,0.9379844961240309,0.5851063829787233,0.19355061768827894,0.12058562654721021,0.6701030927835052,False,1590,2010,10,12,1
165,71,1,0.45238095238095244,5,70,2014-10-07,0.627906976744186,0.5212765957446809,0.12156884717601793,0.044923765521378195,0.19587628865979384,False,1014,2014,10,7,1
166,1541,0,0.38095238095238093,5,55,2014-05-31,0.6589147286821706,0.648936170212766,0.03863188985981818,0.014830577321487837,0.3608247422680413,False,446,2014,5,31,5
167,126,0,0.2857142857142858,4,5,2013-03-17,0.751937984496124,0.28723404255319146,0.03110187668455562,0.006226130945056094,0.4226804123711341,False,483,2013,3,17,6
168,1053,0,0.6190476190476191,1,10,2014-12-02,0.6201550387596899,0.8085106382978724,0.7307213721874852,0.6940006467185427,0.9072164948453608,False,736,2014,12,2,1
169,2037,1,0.5476190476190477,5,38,2013-09-27,0.7131782945736433,0.5,0.034948510400850896,0.01107747890573518,0.18556701030927836,False,1426,2013,9,27,4
170,1462,1,0.5952380952380953,4,40,2014-10-04,0.627906976744186,0.9148936170212766,0.07010609206603391,0.02771295498700437,0.6597938144329897,False,2,2014,10,4,5
171,1963,0,0.1428571428571429,4,46,2017-06-26,0.4186046511627907,0.6595744680851064,0.05416021242438407,0.01786669181091314,0.4020618556701031,False,958,2017,6,26,0
172,1855,0,0.5476190476190477,4,67,2016-03-05,0.5193798449612403,0.5638297872340424,0.0802868348462342,0.035926600108993914,0.6494845360824743,False,802,2016,3,5,5
173,1937,1,0.8333333333333333,5,38,2012-10-26,0.7829457364341084,0.6808510638297871,0.039540033677776906,0.015683137746255134,0.7216494845360825,True,1632,2012,10,26,4
174,739,1,0.9523809523809523,4,40,2013-12-26,0.6899224806201549,0.3723404255319149,0.04947577581332996,0.01028117340527145,0.6804123711340206,False,384,2013,12,26,3
175,86,1,0.4761904761904763,4,68,2014-03-13,0.6744186046511629,0.4787234042553191,0.12637557811717298,0.04414834253069383,0.24742268041237114,False,595,2014,3,13,3
176,1391,1,0.261904761904762,4,46,2011-09-22,0.8682170542635659,0.5425531914893618,0.07751463488008631,0.018738163692240815,0.6082474226804124,False,1025,2011,9,22,3
177,633,0,0.16666666666666674,3,66,2010-11-26,0.9302325581395348,0.4148936170212766,0.11733739830435011,0.03905567372996252,0.711340206185567,False,1676,2010,11,26,4
178,705,1,0.19047619047619047,5,59,2015-03-15,0.5968992248062015,0.25531914893617014,0.15141057185912926,0.03848848984827685,0.14432989690721654,False,959,2015,3,15,6
179,1688,1,0.5714285714285714,5,56,2012-07-24,0.7984496124031009,0.6382978723404256,0.2754767820094459,0.16533210382229835,0.845360824742268,False,129,2012,7,24,1
180,1854,0,0.6428571428571428,0,37,2013-04-18,0.7441860465116279,0.3191489361702127,0.03232980716569318,0.007011302658418076,0.28865979381443296,False,1151,2013,4,18,3
181,1390,1,0.07142857142857151,4,50,2012-10-20,0.7829457364341084,0.702127659574468,0.06488811391482668,0.020925979493588483,0.4329896907216495,False,224,2012,10,20,5
182,168,0,0.33333333333333337,5,55,2013-11-08,0.6976744186046511,0.3723404255319149,0.023333844916825344,0.006941410176707586,0.4742268041237113,False,1575,2013,11,8,4
183,1458,1,0.7619047619047619,0,18,2013-09-09,0.7131782945736433,0.7340425531914894,0.3761602728776806,0.22923215757345236,0.88659793814433,False,77,2013,9,9,0
184,1509,0,0.6190476190476191,1,32,2012-01-15,0.8449612403100775,0.8085106382978724,0.18578399534101972,0.13733600970397444,0.3298969072164949,False,102,2012,1,15,6
185,37,1,0.38095238095238093,1,65,2012-02-06,0.8372093023255813,0.5319148936170213,0.11042629418300082,0.042538471496173236,0.3298969072164949,False,1510,2012,2,6,0
186,1763,2,0.4761904761904763,5,0,2014-03-14,0.6744186046511629,0.45744680851063824,0.05597749749632719,0.013210584662329286,0.6391752577319588,False,507,2014,3,14,4
187,120,0,0.5714285714285714,4,12,2011-01-15,0.9224806201550386,0.8404255319148936,0.5256054620984502,0.527478825827616,0.41237113402061853,False,736,2011,1,15,5
188,348,0,0.30952380952380953,5,58,2014-11-20,0.6201550387596899,0.702127659574468,0.1692284654537816,0.11923417657120909,0.5257731958762887,False,1328,2014,11,20,3
189,1857,0,0.6428571428571428,2,19,2012-03-01,0.8294573643410852,0.6382978723404256,0.10784872434220505,0.026846064472618076,0.24742268041237114,False,1591,2012,3,1,3
190,491,1,0.6190476190476191,5,57,2016-09-12,0.4806201550387597,0.45744680851063824,0.09300375387216592,0.018522999261121404,0.5670103092783505,False,641,2016,9,12,0
191,638,0,0.19047619047619047,2,73,2017-08-13,0.4108527131782946,0.5744680851063829,0.0877844530340551,0.021347678339030743,0.22680412371134018,False,591,2017,8,13,6
192,1211,0,0.40476190476190477,5,56,2018-05-13,0.3488372093023256,0.5,0.2721952825352465,0.14698655262259283,0.6391752577319588,False,1694,2018,5,13,6
193,22,0,0.5952380952380953,5,0,2014-10-11,0.627906976744186,0.1595744680851064,0.05788194980355499,0.006033127544722933,0.3298969072164949,False,249,2014,10,11,5
194,1008,1,0.38095238095238093,5,0,2014-09-04,0.6356589147286822,0.2127659574468085,0.05043249042905926,0.0066315286476603865,0.041237113402061876,False,1518,2014,9,4,3
195,107,1,0.5,5,8,2014-11-30,0.6201550387596899,0.8404255319148936,0.05121836160030893,0.021635718467543412,0.45360824742268047,False,1592,2014,11,30,6
196,254,0,0.38095238095238093,0,4,2014-03-15,0.6744186046511629,0.425531914893617,0.042016840796590585,0.010502836984842601,0.22680412371134018,False,324,2014,3,15,5
197,413,1,0.7142857142857144,5,57,2010-10-06,0.9379844961240309,0.2659574468085106,0.054342634800117945,0.00831150525072596,0.4329896907216495,True,1563,2010,10,6,2
198,212,1,0.2857142857142858,5,54,2011-07-22,0.875968992248062,0.6382978723404256,0.20456539045305414,0.13092465302804382,0.6391752577319588,False,70,2011,7,22,4
199,1369,0,0.5714285714285714,1,53,2017-01-24,0.44961240310077516,0.425531914893617,0.009651277717717205,0.006049961404647105,0.5154639175257733,False,1176,2017,1,24,1
200,834,1,0.7142857142857144,5,8,2014-04-19,0.6666666666666665,0.5957446808510638,0.10576917864569266,0.025037330149816024,0.3608247422680413,False,978,2014,4,19,5
201,219,1,0.5714285714285714,5,81,2016-12-12,0.46511627906976744,0.45744680851063824,0.3328231520340128,0.26624448837584686,0.30927835051546393,False,657,2016,12,12,0
202,1636,2,0.2857142857142858,4,74,2013-01-14,0.7674418604651163,0.7127659574468085,0.1903357295938792,0.13092955402523693,0.44329896907216493,True,511,2013,1,14,0
203,1461,1,0.6428571428571428,4,46,2012-04-28,0.821705426356589,0.3936170212765957,0.08016152652466446,0.014821148229061956,0.4226804123711341,False,1489,2012,4,28,5
204,1529,0,0.5476190476190477,4,5,2011-01-05,0.9224806201550386,0.5744680851063829,0.030424205638696675,0.011877726512636848,0.6597938144329897,False,1273,2011,1,5,2
205,1098,1,0.5,3,16,2010-08-16,0.9534883720930232,0.46808510638297873,0.04882683526168799,0.012432924259882835,0.48453608247422686,False,1490,2010,8,16,0
206,621,0,0.5476190476190477,1,30,2013-08-29,0.7131782945736433,0.2127659574468085,0.030801388240133856,0.004702346991666707,0.35051546391752575,False,1555,2013,8,29,3
207,2054,1,0.23809523809523814,5,57,2013-03-30,0.751937984496124,0.553191489361702,0.06611769233374576,0.017206016080597963,0.3917525773195877,False,1135,2013,3,30,5
208,1188,0,0.8095238095238095,4,5,2014-06-05,0.6589147286821706,0.648936170212766,0.014084186983173666,0.010440136183795919,0.6597938144329897,False,1101,2014,6,5,3
209,1684,1,0.07142857142857151,2,51,2012-04-27,0.821705426356589,0.425531914893617,0.10989641713607237,0.019841740408029326,0.4639175257731959,False,115,2012,4,27,4
210,1594,1,0.40476190476190477,2,71,2014-04-14,0.6666666666666665,0.5,0.11761060904180962,0.04295367119316375,0.5463917525773196,False,553,2014,4,14,0
211,1787,0,0.5,5,59,2012-12-18,0.7674418604651163,0.5638297872340424,0.12774169685464623,0.04851795443031501,0.6907216494845361,False,3,2012,12,18,1
212,4,0,0.6190476190476191,5,54,2019-01-11,0.3023255813953488,0.425531914893617,0.13527049575996453,0.0816191296574789,0.16494845360824745,False,1503,2019,1,11,4
213,171,0,0.6666666666666667,4,68,2016-06-22,0.4961240310077519,0.6808510638297871,0.08816356545736803,0.042493723260931746,0.6597938144329897,False,43,2016,6,22,2
214,1765,1,0.5952380952380953,5,59,2014-01-05,0.6899224806201549,0.5,0.08980621249125564,0.035986104607523356,0.6288659793814433,False,298,2014,1,5,6
215,233,1,0.6666666666666667,3,66,2018-11-19,0.3100775193798449,0.5106382978723404,0.11126047595131874,0.04182612220849588,0.4948453608247423,False,1681,2018,11,19,0
216,205,0,0.38095238095238093,3,42,2010-05-17,0.9689922480620154,0.20212765957446807,0.013336782149086943,0.0028075255877334435,0.5051546391752577,False,1384,2010,5,17,0
217,525,0,0.45238095238095244,3,17,2018-06-14,0.34108527131782945,0.6276595744680851,0.03488914127393311,0.013719382751366551,0.6907216494845361,False,1414,2018,6,14,3
218,1940,1,0.30952380952380953,4,47,2018-06-25,0.34108527131782945,0.553191489361702,0.029654271760465492,0.011329347544094325,0.38144329896907214,False,1397,2018,6,25,0
219,1395,1,0.7380952380952381,5,57,2015-11-23,0.5426356589147285,0.46808510638297873,0.06547798890703693,0.014854709405493056,0.4639175257731959,False,97,2015,11,23,0
220,588,1,0.2142857142857143,4,40,2014-01-12,0.6899224806201549,0.2659574468085106,0.047286143536334854,0.007548707654984714,0.577319587628866,False,42,2014,1,12,6
221,729,1,0.5476190476190477,5,55,2013-10-23,0.7054263565891472,0.6276595744680851,0.01947925339571674,0.011023834295154033,0.4226804123711341,False,417,2013,10,23,2
222,998,1,0.38095238095238093,2,51,2012-03-28,0.8294573643410852,0.38297872340425526,0.055054825805820995,0.01125444752177348,0.6701030927835052,False,1602,2012,3,28,2
223,1593,1,0.5714285714285714,0,9,2016-03-27,0.5193798449612403,0.8404255319148936,0.7307971990088262,0.7089600883031842,0.88659793814433,True,736,2016,3,27,6
224,1842,0,0.45238095238095244,3,61,2014-06-03,0.6589147286821706,0.702127659574468,0.11771421228812562,0.05209232626364489,0.7319587628865979,False,853,2014,6,3,1
225,2071,1,0.261904761904762,1,33,2013-08-28,0.7131782945736433,0.5957446808510638,0.06127288535648126,0.01751627051160551,0.2989690721649485,False,210,2013,8,28,2
226,1813,0,0.2857142857142858,3,45,2011-05-21,0.8914728682170541,0.5957446808510638,0.08631334331318671,0.021748761033236752,0.6082474226804124,False,1733,2011,5,21,5
227,1360,0,0.4285714285714286,3,44,2013-06-08,0.7364341085271318,0.8617021276595744,0.21045496830039898,0.1560674078892204,0.8762886597938145,False,1164,2013,6,8,5
228,1926,1,0.5,5,38,2018-10-23,0.3178294573643411,0.28723404255319146,0.02295442892602638,0.005313373489547291,0.5979381443298969,False,727,2018,10,23,1
229,805,1,0.7619047619047619,1,53,2017-04-05,0.4341085271317829,0.3191489361702127,0.0030581388546303406,0.003559402483207425,0.4226804123711341,False,346,2017,4,5,2
230,1901,0,0.16666666666666674,5,57,2017-02-22,0.44961240310077516,0.6595744680851064,0.0958962966631472,0.025413428412678882,0.2989690721649485,False,921,2017,2,22,2
231,1216,0,0.4761904761904763,4,40,2012-08-05,0.7984496124031009,0.8404255319148936,0.06260825704429437,0.02407582908091919,0.9587628865979382,False,514,2012,8,5,6
232,268,0,0.4761904761904763,0,28,2014-01-31,0.682170542635659,0.46808510638297873,0.03865626199227093,0.010953675454900436,0.6701030927835052,False,673,2014,1,31,4
233,579,1,0.6190476190476191,5,0,2010-06-25,0.9612403100775193,0.5638297872340424,0.10973906076133078,0.024604337702146158,0.5154639175257733,False,1135,2010,6,25,4
234,2061,1,0.40476190476190477,4,74,2015-05-17,0.5813953488372092,0.8404255319148936,0.15338048632638807,0.12225521516709471,0.6701030927835052,False,669,2015,5,17,6
235,688,1,0.8333333333333333,4,40,2014-01-11,0.6899224806201549,0.7446808510638298,0.051111397428254324,0.019337736772767927,0.711340206185567,False,1096,2014,1,11,5
236,1064,1,0.30952380952380953,2,51,2015-05-25,0.5813953488372092,0.46808510638297873,0.0747001956665915,0.016196037756856203,0.2989690721649485,True,21,2015,5,25,0
237,113,2,0.2142857142857143,5,56,2015-08-23,0.565891472868217,0.5319148936170213,0.28341767377709903,0.15588447284181658,0.6185567010309279,False,1129,2015,8,23,6
238,284,1,0.23809523809523814,5,8,2011-01-21,0.9147286821705425,0.553191489361702,0.09268602713121399,0.021487942747829312,0.6494845360824743,False,1449,2011,1,21,4
239,959,1,0.8333333333333333,3,45,2016-10-07,0.47286821705426346,0.553191489361702,0.08251367582366426,0.019848505915024166,0.3917525773195877,False,1400,2016,10,7,4
240,1040,0,0.4285714285714286,2,73,2010-10-16,0.9379844961240309,0.6276595744680851,0.08003580621864936,0.02161659392414855,0.6391752577319588,False,771,2010,10,16,5
241,2078,1,0.3571428571428572,5,55,2015-01-07,0.6124031007751938,0.32978723404255317,0.019422616376173554,0.005679723029732539,0.45360824742268047,False,184,2015,1,7,2
242,1140,2,0.16666666666666674,0,7,2016-02-17,0.5271317829457365,0.5106382978723404,0.07487303398312245,0.017419102915081166,0.5876288659793815,False,762,2016,2,17,2
243,1345,0,0.4285714285714286,1,29,2014-02-05,0.682170542635659,0.1702127659574468,0.05822920932422279,0.006330650037370104,0.041237113402061876,False,1406,2014,2,5,2
244,1368,0,0.8333333333333333,3,45,2011-12-05,0.8527131782945736,0.30851063829787234,0.09075340809795762,0.013570275238936932,0.30927835051546393,True,190,2011,12,5,0
245,2041,1,0.40476190476190477,3,72,2011-11-12,0.8527131782945736,0.5957446808510638,0.0734295922702698,0.019571066856527035,0.7422680412371133,False,1753,2011,11,12,5
246,1361,0,0.4285714285714286,5,0,2017-03-22,0.441860465116279,0.30851063829787234,0.04556513272425844,0.008330203620451861,0.4329896907216495,False,1169,2017,3,22,2
247,854,1,0.5714285714285714,0,2,2018-07-20,0.34108527131782945,0.5425531914893618,0.07431054511483373,0.01822803381048803,0.21649484536082475,False,377,2018,7,20,4
248,651,0,0.4285714285714286,5,55,2011-02-03,0.9147286821705425,0.22340425531914895,0.02483524633612476,0.004317192538338318,0.6494845360824743,False,441,2011,2,3,3
249,505,0,0.45238095238095244,2,63,2012-07-04,0.8062015503875968,0.40425531914893614,0.16682041637056189,0.04988298869201441,0.4742268041237113,True,563,2012,7,4,2
250,1019,1,0.7619047619047619,4,50,2011-09-20,0.8682170542635659,0.6702127659574468,0.07512590569901553,0.021957692674447533,0.5567010309278351,False,545,2011,9,20,1
251,678,1,0.6904761904761905,0,7,2013-07-10,0.7286821705426356,0.28723404255319146,0.07422591483639687,0.011057288928167895,0.3298969072164949,False,162,2013,7,10,2
252,451,0,0.7380952380952381,3,72,2012-11-02,0.7829457364341084,0.3191489361702127,0.08407830601363289,0.01311384323947391,0.5876288659793815,False,624,2012,11,2,4
253,174,0,0.4761904761904763,4,40,2011-11-22,0.8527131782945736,0.4468085106382978,0.03992445853209596,0.010676556026655033,0.6288659793814433,False,650,2011,11,22,1
254,1176,0,0.5476190476190477,4,46,2015-09-30,0.558139534883721,0.30851063829787234,0.024576758621739442,0.005896379068693336,0.6804123711340206,True,367,2015,9,30,2
255,2089,1,0.8095238095238095,4,46,2012-08-25,0.7984496124031009,0.1914893617021277,0.058641670804219254,0.00690310781820923,0.18556701030927836,False,188,2012,8,25,5
256,1799,0,0.5952380952380953,3,66,2012-03-18,0.8294573643410852,0.40425531914893614,0.10610334139767591,0.03601023669152857,0.711340206185567,False,580,2012,3,18,6
257,1879,0,0.7857142857142858,3,45,2011-10-03,0.8604651162790697,0.1595744680851064,0.08010376196874444,0.007998533962578755,0.41237113402061853,False,1645,2011,10,3,0
258,188,0,0.8571428571428572,5,59,2012-12-23,0.7674418604651163,0.5,0.08795369190753699,0.03552184166689308,0.5360824742268041,False,1174,2012,12,23,6
259,888,0,0.23809523809523814,5,57,2011-01-30,0.9147286821705425,0.24468085106382984,0.048004189057840596,0.0071329752409079825,0.44329896907216493,False,352,2011,1,30,6
260,1446,1,0.7380952380952381,2,62,2011-08-31,0.8682170542635659,0.7446808510638298,0.09761251544562213,0.04783756816781015,0.8144329896907218,False,544,2011,8,31,2
261,1501,0,0.1428571428571429,4,5,2020-04-12,0.2015503875968992,0.06382978723404256,0.006461412257526014,0.0,0.10309278350515466,False,1458,2020,4,12,6
262,1198,0,0.6190476190476191,5,57,2014-09-01,0.6356589147286822,0.7872340425531915,0.09819894277852634,0.029973806300871157,0.6597938144329897,False,1185,2014,9,1,0
263,931,1,0.261904761904762,4,47,2013-04-19,0.7441860465116279,0.30851063829787234,0.019782864248566623,0.0053404887892352804,0.3402061855670103,True,246,2013,4,19,4
264,484,1,0.8809523809523809,5,59,2015-10-07,0.5503875968992247,0.6170212765957447,0.09396326564544544,0.0416617257156921,0.7938144329896907,True,1405,2015,10,7,2
265,1827,0,0.7142857142857144,2,71,2013-03-04,0.751937984496124,0.702127659574468,0.15607597045212868,0.06349625419980834,0.8350515463917526,False,763,2013,3,4,0
266,1229,0,0.6904761904761905,4,50,2015-05-25,0.5813953488372092,0.648936170212766,0.03762235450151337,0.014650039500971945,0.752577319587629,False,1215,2015,5,25,0
267,560,0,0.4285714285714286,4,48,2012-01-08,0.8449612403100775,0.6595744680851064,0.30719193006603074,0.1835562487980571,0.6391752577319588,False,669,2012,1,8,6
268,244,1,0.6904761904761905,1,30,2016-12-03,0.46511627906976744,0.5851063829787233,0.001198549485164735,0.007207342546142621,0.3917525773195877,False,1464,2016,12,3,5
269,1544,0,0.6666666666666667,5,59,2014-04-18,0.6666666666666665,0.5106382978723404,0.15150539333174123,0.05201012801724299,0.4742268041237113,False,507,2014,4,18,4
270,1298,0,0.5476190476190477,5,0,2016-04-10,0.5116279069767442,0.5638297872340424,0.06555038975246372,0.017395769906705254,0.5257731958762887,False,1185,2016,4,10,6
271,755,1,0.8571428571428572,5,38,2012-06-24,0.8062015503875968,0.1595744680851064,0.03275462817905088,0.003810791676188984,0.030927835051546393,False,1462,2012,6,24,6
272,978,1,0.5952380952380953,4,47,2012-08-26,0.7906976744186047,0.4468085106382978,0.021271385733100084,0.008036942864494353,0.577319587628866,False,1765,2012,8,26,6
